player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles
David Morgan,10822,TE,12,MIN,55,3,0,0,0,0,75.0,,59.7,,,,0,0,0,0,0
Anthony Brown,10823,CB,16,DAL,0,78,44,2,36,0,35.2,,,,,,2,0,3,0,1
Josh Forrest,10824,LB,10,LA,30,31,41,54,0,0,35.7,,,,,,3,1,2,0,0
Cory James,10828,LB,16,OAK,51,60,34,81,0,0,57.0,,,,,,3,0,7,1,1
Blake Countess,10830,S,5,LA,0,7,21,4,28,0,59.4,,,,,,0,0,0,0,0
Danny Vitale,10831,FB,9,CLV,48,21,25,22,0,0,68.7,,,,,,0,0,1,2,1
Derek Watt,10832,FB,16,SD,91,92,44,60,0,0,59.1,,,,,,0,0,3,1,0
Cody Core,10833,WR,6,CIN,20,14,8,6,0,0,50.7,,,,,,0,0,1,0,1
Kyle Murphy,10834,T,1,GB,0,0,0,0,0,3,60.3,,,,,,0,0,0,0,0
Anthony Zettel,10836,ED,11,DET,38,0,15,0,4,0,55.3,,,,,,0,0,0,0,0
Dadi Nicolas,10837,ED,9,KC,1,27,17,0,0,0,52.9,,,,,,0,0,0,0,0
Jordan Lucas,10838,CB,8,MIA,18,31,18,9,4,0,69.5,,,,,,0,0,1,0,0
Harlan Miller,10839,CB,2,ARZ,5,12,10,0,7,0,67.1,,,,,,0,0,0,0,0
Mike Thomas,10840,WR,15,LA,38,40,1,86,0,0,67.7,,46.5,,,,1,0,5,0,3
Kamu Grugier-Hill,10842,LB,12,PHI,56,52,40,38,0,0,72.3,,,,,,1,0,5,0,2
Maurice Canady,10843,CB,4,BLT,10,15,18,9,10,0,69.9,,,,,,0,0,2,0,0
Kavon Frazier,10846,S,9,DAL,11,50,34,4,2,0,61.8,,,,,,1,0,3,1,2
Aaron Burbridge,10847,WR,16,SF,74,62,54,82,0,0,54.0,,,,,,2,0,8,1,2
Elandon Roberts,10848,LB,6,NE,2,16,0,0,1,0,65.2,,,,,,0,0,0,1,0
Joey Hunt,10849,C,6,SEA,21,0,0,0,0,2,67.3,,,,,,0,0,0,0,0
Kevon Seymour,10852,CB,14,BUF,8,72,50,44,14,0,50.8,,,,,,1,0,7,0,3
Will Parks,10853,S,16,DEN,72,82,86,58,45,0,74.7,,,,,,0,0,5,0,2
Ted Karras,10855,G,16,NE,0,0,0,0,0,81,63.6,,,,,,0,0,0,0,0
Aaron Wallace,10856,ED,10,TEN,36,44,34,29,1,0,74.7,,,,,,0,0,5,0,0
Stephen Weatherly,10861,ED,2,MIN,0,10,5,0,0,0,67.6,,,,,,0,0,1,0,0
Riley Dixon,10862,P,16,DEN,0,2,0,91,0,67,63.5,60.0,,63.4,,,0,0,0,0,0
Jalen Mills,10867,CB,14,PHI,6,9,31,8,25,0,63.9,,,,,,0,0,1,0,0
Vadal Alexander,10868,T,4,OAK,0,0,0,0,0,17,61.8,,,,,,0,0,0,0,0
Lachlan Edwards,10869,P,16,NYJ,0,0,0,77,0,57,63.7,,,50.0,,,0,0,1,0,1
Dwayne Washington,10870,HB,6,DET,14,23,16,9,0,0,52.4,,59.7,,,,0,0,0,0,0
Daniel Lasco,10871,HB,7,NO,44,40,21,28,0,0,71.1,,,,,,0,0,5,0,0
Trevor Bates,10873,ED,1,IND,6,8,2,2,4,0,59.6,,,,,,0,0,0,0,0
Charone Peake,10875,WR,13,NYJ,18,21,34,56,0,0,62.2,,,,,,1,1,3,1,1
Jayron Kearse,10878,S,16,MIN,61,77,62,42,5,0,75.1,,,,,,2,0,2,2,1
Clayton Fejedelem,10879,S,16,CIN,75,77,70,67,29,0,66.4,,,,,,3,0,3,1,1
Tyler Matakevich,10880,LB,16,PIT,50,85,58,74,3,0,73.5,,,,,,1,0,10,0,2
Austin Blythe,10882,C,8,IND,8,0,0,0,0,43,61.4,,59.9,,,,0,0,0,0,0
Prince Charles Iworah,10883,CB,1,SF,0,4,8,4,0,0,39.1,,,,,,1,1,0,0,0
Scooby Wright III,10884,LB,3,ARZ,18,19,11,8,0,0,52.2,,,,,,0,0,1,0,0
Kalan Reed,10887,CB,4,TEN,0,17,17,10,3,0,48.4,,,,,,0,0,1,0,0
Johnny Maxey,10888,DI,2,PIT,0,0,0,0,7,0,59.5,,,,,,0,0,0,0,0
Jarrod Wilson,10902,S,16,JAX,93,77,73,78,1,0,74.9,,,,,,1,0,5,0,1
Briean Boddy-Calhoun,10903,CB,14,CLV,3,36,61,26,52,0,55.2,,,,,,3,0,2,0,1
Braedon Bowman,10904,TE,3,NYJ,14,6,4,0,0,0,62.3,,,,,,0,0,1,0,0
Josh Ferguson,10907,HB,16,IND,72,89,21,1,0,0,65.0,,55.9,,60.0,,0,0,3,0,0
Curt Maggitt,10911,ED,9,IND,46,7,13,24,39,0,57.5,,,,,,1,0,1,0,0
Chris Milton,10914,CB,6,IND,21,25,26,14,13,0,60.5,,,,,,1,0,3,0,1
Chester Rogers,10918,WR,11,IND,7,2,41,1,0,0,59.7,,,,63.2,,0,0,0,0,0
Tevaun Smith,10921,WR,1,IND,3,0,0,0,0,0,60.2,,,,,,0,0,0,0,0
Peyton Barber,10927,HB,13,TB,47,29,33,51,0,0,56.0,,,,,,2,0,2,0,0
Alan Cross,10931,TE,13,TB,55,46,0,31,0,0,60.9,,,,,,0,0,0,0,0
Russell Hansbrough,10933,HB,2,TB,3,0,2,0,0,0,59.4,,,,,,0,0,0,0,0
DaVonte Lambert,10937,ED,11,TB,11,0,5,0,34,0,56.9,,,,,,0,0,0,0,0
Luke Rhodes,10940,LB,4,IND,20,20,6,2,0,0,52.1,,,,,,0,0,1,0,2
Channing Ward,10943,ED,2,TB,0,0,0,0,5,0,59.7,,,,,,0,0,0,0,0
Leonard Wester,10944,T,1,TB,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0
Kameron Canaday,10949,LS,3,ARZ,0,0,0,17,0,13,30.5,,,,,,0,0,0,0,0
Matthias Farley,10953,S,16,IND,89,89,63,54,75,0,67.3,,,,,,1,0,7,2,3
Trevon Hartfield,10955,CB,2,ARZ,0,5,0,0,0,0,46.9,,,,,,0,0,0,0,0
Lamar Louis,10957,LB,1,BLT,0,4,0,0,0,0,62.5,,,,,,0,0,0,0,0
Hakeem Valles,10960,TE,11,ARZ,58,52,40,29,0,0,57.7,,,,,,0,0,3,0,1
Bryson Albright,10962,ED,1,BUF,6,4,2,6,0,0,56.1,,,,,,0,0,0,0,0
Kenneth Farrow,10988,HB,7,SD,15,6,1,0,0,0,59.6,,58.8,,,,0,0,0,0,0
Chris Landrum,10992,ED,10,SD,22,33,26,1,22,0,51.7,,,,,,1,0,0,0,0
Spencer Pulley,10998,G,16,SD,4,0,0,0,0,78,61.6,,,,,,0,0,0,0,0
Trevor Williams,11004,CB,12,SD,34,54,47,32,60,0,66.2,,,,,,0,0,1,0,2
Jeremy Cash,11007,LB,8,CAR,43,44,24,42,0,0,77.2,,,,,,1,0,6,0,0
Jared Norris,11011,LB,14,CAR,79,72,50,72,0,0,62.6,,,,,,0,0,4,0,4
Bralon Addison,11013,WR,2,CHI,15,0,3,0,0,0,77.6,,,,31.7,,0,0,0,0,0
Vontarrius Dora,11014,ED,1,DEN,2,5,2,0,0,0,61.4,,,,,,0,0,0,0,0
Henry Krieger-Coble,11020,TE,2,DEN,4,0,5,0,0,0,60.1,,,,,,0,0,0,0,0
Kyle Peko,11027,DI,1,DEN,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0
Kalif Raymond,11028,WR,4,DEN,16,0,27,0,0,0,61.1,,59.3,,65.5,,0,0,0,0,0
Maurice Harris,11035,WR,9,WAS,38,6,18,0,0,0,43.0,,58.3,,,,1,1,0,0,0
J.D. McKissic,11047,WR,1,SEA,3,0,0,0,0,0,60.0,,59.0,,,,0,0,0,0,0
Sharrod Neasman,11050,S,3,ATL,11,23,6,0,1,0,58.5,,,,,,0,0,0,0,0
Joshua Perkins,11051,TE,8,ATL,24,53,27,0,0,0,52.3,,,,,,0,0,2,1,0
Brian Poole,11052,CB,16,ATL,50,23,66,5,64,0,55.2,,,,,,3,0,1,0,0
Brandon Wilds,11057,HB,4,NYJ,20,0,6,3,0,0,31.0,,,,,,0,0,0,0,0
Dominique Alexander,11058,LB,14,CLV,70,47,50,75,0,0,66.9,,,,,,2,0,5,3,1
Tracy Howard,11063,S,15,CLV,52,50,53,6,26,0,57.4,,56.4,,,,2,0,3,0,0
Quentin Gause,11070,LB,3,DEN,11,10,14,15,0,0,71.5,,,,,,0,0,2,0,0
Dillon Gordon,11071,T,1,PHI,0,0,0,0,0,4,60.6,,,,,,0,0,0,0,0
Byron Marshall,11076,HB,3,PHI,12,0,6,0,0,0,58.7,,58.8,,,,0,0,0,0,0
C.J. Smith,11080,CB,10,PHI,4,8,34,26,0,0,64.1,,,,,,0,0,1,0,0
Paul Turner,11082,WR,2,PHI,9,0,0,0,0,0,71.9,,59.9,,,,0,0,0,0,0
Destiny Vaeao,11083,DI,4,PHI,0,0,0,0,12,0,59.1,,,,,,0,0,0,0,0
Rob Kelley,11090,HB,8,WAS,14,1,22,0,0,0,44.4,,,,,,1,0,0,0,0
Anthony Fabiano,11094,C,3,CLV,0,0,0,0,0,12,61.1,,,,,,0,0,0,0,0
Wil Lutz,11096,K,16,NO,0,93,0,0,0,85,61.0,55.1,,,,75.8,0,0,1,0,0
Victor Ochi,11098,ED,2,NYJ,4,0,8,0,0,0,58.9,,,,,,0,0,0,0,0
Patrick Onwuasor,11100,LB,11,BLT,50,55,56,56,20,0,78.1,,,,,,1,0,7,1,0
Michael Pierce,11101,DI,9,BLT,33,0,0,0,4,0,56.7,,,,,,0,0,0,0,0
Alex Erickson,11107,WR,16,CIN,57,0,60,0,0,0,61.1,,76.9,,56.8,,0,0,0,0,0
Deon King,11124,LB,6,IND,30,34,9,1,0,0,51.5,,,,,,0,0,1,0,2
Adairius Barnes,11129,CB,7,DET,0,32,22,11,5,0,51.1,,,,,,1,0,2,0,1
Cole Wick,11139,TE,4,DET,6,2,7,11,0,6,56.4,,,,,,0,0,0,0,0
Geronimo Allison,11141,WR,1,GB,2,0,0,0,0,0,60.0,,,,,,0,0,0,0,0
Kentrell Brice,11142,S,16,GB,81,90,58,57,10,0,61.9,,,,,,4,0,5,2,1
Makinton Dorleant,11145,CB,4,GB,0,18,13,14,0,0,52.8,,,,,,0,0,0,0,0
Josh Hawkins,11149,CB,11,GB,2,40,35,12,2,0,35.5,,,,,,5,0,5,0,1
Stephen Anderson,11160,TE,13,HST,57,4,44,42,0,0,59.4,,,,,,0,0,1,0,1
Joel Heath,11162,DI,6,HST,0,0,0,0,7,5,59.3,,,,,,0,0,0,0,0
Ufomba Kamalu,11164,DI,2,HST,0,1,0,0,1,0,60.1,,,,,,0,0,0,0,0
Brennan Scarlett,11169,ED,7,HST,20,27,15,20,10,0,56.5,,,,,,0,0,1,1,1
Wendall Williams,11174,WR,2,HST,4,8,5,4,0,0,32.9,,,,60.0,,1,0,0,0,0
Terrance Smith,11181,LB,9,KC,33,34,36,1,0,0,49.4,,,,,,2,0,1,0,1
Morgan Fox,11184,DI,3,LA,17,0,0,0,1,0,72.8,,,,,,0,0,0,0,0
Aaron Green,11186,HB,2,LA,2,0,1,7,0,0,60.4,,,,,,0,0,0,0,0
Nicholas Grigsby,11187,LB,6,LA,39,19,28,41,0,0,43.2,,,,,,3,1,0,0,1
Mike Jordan,11189,CB,4,LA,0,0,9,0,18,0,66.2,,,,,,0,0,0,0,0
Cory Littleton,11190,LB,16,LA,80,58,84,99,0,0,90.4,,,,,,0,0,8,0,0
Paul McRoberts,11192,WR,1,LA,0,0,0,2,0,0,37.6,,,,,,0,0,0,0,0
Pace Murphy,11193,T,2,LA,0,0,0,0,0,5,60.8,,,,,,0,0,0,0,0
A.J. Hendy,11206,S,1,MIA,0,1,3,0,6,0,60.8,,,,,,0,0,0,0,0
Lafayette Pitts,11210,CB,8,MIA,33,36,29,38,30,0,48.2,,,,,,0,0,2,2,3
Rashawn Scott,11211,WR,2,MIA,13,1,3,0,0,0,50.5,,,,,,0,0,0,0,0
D.J. Foster,11214,HB,3,NE,10,0,0,0,0,0,59.9,,57.1,,,,0,0,0,0,0
Woodrow Hamilton,11215,DI,2,NE,0,0,2,0,3,0,59.7,,,,,,0,0,0,0,0
Jonathan Jones,11217,CB,16,NE,15,86,81,72,52,0,68.2,,,,,,2,0,6,0,2
Cre'Von LeBlanc,11218,CB,9,CHI,1,7,25,0,0,0,63.9,,,,63.5,,0,0,0,0,0
Ken Crawley,11224,CB,15,NO,0,22,52,15,76,0,61.9,,,,,,1,0,0,0,0
De'Vante Harris,11227,CB,10,NO,0,41,11,21,13,0,50.1,,,,,,1,0,2,0,1
Tommylee Lewis,11231,WR,12,NO,52,26,29,12,0,0,39.0,,49.6,,51.3,,0,0,1,0,3
Landon Turner,11237,G,7,NO,0,0,0,0,0,35,61.6,,,,,,0,0,0,0,0
Andrew Adams,11240,S,14,NYG,36,6,24,0,43,0,60.3,,,,,,1,1,0,1,0
Michael Hunter,11243,CB,2,NYG,0,0,9,2,3,0,60.1,,,,,,0,0,0,0,0
Roger Lewis Jr.,11246,WR,13,NYG,43,33,38,75,0,0,63.9,,,,,,1,0,4,0,2
Romeo Okwara,11250,DI,16,NYG,15,41,78,0,50,0,69.6,,,,,,0,0,3,0,0
Robby Anderson,11254,WR,1,NYJ,0,1,0,0,0,0,60.0,,,,,,0,0,0,0,0
Jalin Marshall,11259,WR,9,NYJ,30,9,41,0,0,0,46.3,,59.8,,59.9,,0,0,0,0,0
Doug Middleton,11262,S,4,NYJ,21,18,22,0,0,0,61.1,,,,,,0,0,1,0,0
Lawrence Thomas,11265,DI,3,NYJ,11,14,0,0,1,0,82.3,,,,,,0,0,2,0,0
Alex Balducci,11268,C,1,SF,0,0,0,0,0,3,60.3,,,,,,0,0,0,0,0
Bryce Treggs,11278,WR,1,PHI,0,0,0,1,0,0,55.3,,,,,,0,0,0,0,0
DeAndre Elliott,11281,CB,13,SEA,16,49,52,49,22,0,75.4,,,,,,0,0,3,2,2
George Fant,11282,T,14,SEA,0,0,0,0,0,59,61.9,,,,,,0,0,0,0,0
Steve Longa,11285,LB,1,DET,5,5,2,3,0,0,59.2,,,,,,0,0,0,0,0
Tanner McEvoy,11288,WR,8,SEA,3,3,35,0,0,0,90.9,,,,,,0,0,0,0,0
Tyvis Powell,11291,S,8,SEA,28,36,28,12,0,0,70.4,,,,,,0,0,3,0,0
Bryson Keeton,11313,CB,1,NYJ,0,4,0,0,0,0,69.1,,,,,,0,0,1,0,0
Tani Tupou,11318,DI,1,SEA,3,0,0,0,0,0,58.9,,,,,,0,0,0,0,0
Mehdi Abdesmad,11322,DI,2,TEN,0,0,5,0,5,0,60.6,,,,,,0,0,0,0,0
Alex Ellis,11326,TE,5,JAX,23,27,18,21,0,1,42.1,,,,,,2,0,1,0,0
Antwaun Woods,11332,DI,1,TEN,0,0,2,0,0,0,60.0,,,,,,0,0,0,0,0
Ben Braunecker,11335,TE,13,CHI,73,49,34,53,0,1,52.6,,,,,,2,0,2,0,0
Taveze Calhoun,11337,CB,1,NO,1,5,5,4,6,0,61.0,,,,,,0,0,0,0,0
Marwin Evans,11343,S,16,GB,70,90,47,4,5,0,46.3,,,,,,2,0,6,0,1
James Cowser,11351,ED,6,OAK,27,11,17,36,0,0,63.0,,,,,,0,0,0,0,0
Antonio Hamilton,11353,CB,4,OAK,0,23,17,0,1,0,37.2,,,,,,2,1,0,0,0
Johnny Holton,11354,WR,15,OAK,10,82,14,30,0,0,79.0,,,,,,0,0,7,2,1
Darius Latham,11356,DI,14,OAK,22,0,6,0,58,0,49.2,,,,,,1,0,0,0,0
Ryan O'Malley,11359,TE,1,OAK,6,0,0,0,0,7,59.2,,,,,,0,0,0,0,0
Frankie Williams,11368,CB,3,IND,8,11,14,0,9,0,63.3,,,,,,0,0,0,0,0
Rashod Hill,11369,T,1,MIN,0,0,0,0,0,5,60.7,,,,,,0,0,0,0,0
Denver Kirkland,11370,G,6,OAK,0,0,0,0,0,30,61.9,,,,,,0,0,0,0,0
Wynton McManis,11373,LB,2,SF,10,4,0,0,0,0,63.9,,,,,,0,0,0,0,0
Jake Lampman,11391,WR,6,NO,25,28,17,19,0,0,62.5,,,,,,0,0,3,0,0
Branden Jackson,11394,ED,2,OAK,9,0,4,0,7,0,58.6,,,,,,0,0,0,0,0
Jalen Richard,11395,HB,16,OAK,81,0,54,0,0,0,64.2,,61.8,,79.6,,0,0,0,0,0
Joe Kerridge,11408,FB,7,GB,30,12,3,10,0,0,62.0,,,,,,0,0,0,1,0
Anthony Lanier II,11409,DI,4,WAS,16,0,14,0,11,0,73.8,,,,,,0,0,0,0,0
Javien Elliott,11418,CB,6,TB,3,0,23,0,0,0,59.9,,,,,,0,0,0,0,0
Nolan Frese,11446,LS,16,SEA,0,0,0,72,0,72,41.3,,,,,,0,0,2,0,1
