year,player,player_id,position,player_game_count,team_name,route_snaps,targets,target_percent,slot_snaps,slot_snap_percent,slot_targets,slot_target_percent,slot_receptions,slot_drops,slot_yards,slot_yprr,slot_touchdowns,slot_drop_rate,slot_catch_rate
2014,Nick Toon,7122,WR,7,NO,174,23,13.2,25,14.4,1,4,1,0,6,0.24,0,0,100
2014,Logan Paulsen,5795,TE,16,WAS,115,15,13,10,8.7,1,10,1,0,5,0.5,0,0,100
2014,Lamar Miller,7097,HB,16,MIA,290,47,16.2,26,9,3,11.5,3,0,31,1.19,0,0,100
2014,Chris Givens,7096,WR,14,SL,120,17,14.2,26,21.7,1,3.8,1,0,30,1.15,0,0,100
2014,Ronnie Hillman,7069,HB,8,DEN,143,32,22.4,9,6.3,4,44.4,4,0,16,1.78,0,0,100
2014,Rueben Randle,7065,WR,16,NYG,594,122,20.5,30,5.1,5,16.7,5,0,51,1.7,1,0,100
2014,J.J. Watt,6163,DI,4,HST,4,3,75,1,25,1,100,1,0,1,1,1,0,100
2014,Greg Little,6211,WR,6,CIN,83,12,14.5,7,8.4,1,14.3,1,0,13,1.86,0,0,100
2014,Rob Housler,6221,TE,15,ARZ,106,17,16,2,1.9,1,50,1,0,20,10,0,0,100
2014,DeMarco Murray,6223,HB,16,DAL,270,62,23,9,3.3,1,11.1,1,0,10,1.11,0,0,100
2014,Virgil Green,6356,TE,12,DEN,73,6,8.2,7,9.6,1,14.3,1,0,1,0.14,1,0,100
2014,Jacquizz Rodgers,6297,HB,16,ATL,187,35,18.7,9,4.8,1,11.1,1,0,3,0.33,0,0,100
2014,Luke Stocker,6256,TE,11,TB,150,11,7.3,56,37.3,2,3.6,2,0,12,0.21,0,0,100
2014,Roy Helu,6257,HB,14,WAS,217,43,19.8,2,0.9,1,50,1,0,1,0.5,0,0,100
2014,Anthony Sherman,6288,FB,16,KC,71,12,16.9,11,15.5,1,9.1,1,0,13,1.18,0,0,100
2014,Steve Johnson,4538,WR,13,SF,203,49,24.1,68,33.5,18,26.5,17,0,207,3.04,1,0,94.4
2014,Kenny Stills,7926,WR,15,NO,456,80,17.5,83,18.2,21,25.3,19,1,294,3.54,2,5,90.5
2014,Darren Sproles,2347,HB,15,PHI,234,60,25.6,22,9.4,10,45.5,9,1,83,3.77,0,10,90
2014,Allen Robinson II,8696,WR,10,JAX,335,76,22.7,39,11.6,9,23.1,8,0,143,3.67,1,0,88.9
2014,Dez Bryant,5549,WR,16,DAL,492,135,27.4,78,15.9,18,23.1,16,0,249,3.19,1,0,88.9
2014,Chase Ford,7528,TE,11,MIN,219,30,13.7,128,58.4,17,13.3,15,1,153,1.2,1,6.3,88.2
2014,Gavin Escobar,7828,TE,16,DAL,113,11,9.7,84,74.3,8,9.5,7,1,73,0.87,2,12.5,87.5
2014,Brice Butler,7991,WR,14,OAK,186,34,18.3,71,38.2,7,9.9,6,0,95,1.34,1,0,85.7
2014,Stedman Bailey,7873,WR,14,SL,273,42,15.4,127,46.5,21,16.5,18,3,253,1.99,1,14.3,85.7
2014,Donte Moncrief,8725,WR,16,IND,255,46,18,64,25.1,14,21.9,12,0,130,2.03,1,0,85.7
2014,Jordan Reed,7866,TE,11,WAS,246,65,26.4,91,37,21,23.1,18,1,132,1.45,0,5.3,85.7
2014,Emmanuel Sanders,5606,WR,16,DEN,574,140,24.4,212,36.9,42,19.8,36,2,485,2.29,2,5.3,85.7
2014,Michael Crabtree,4933,WR,16,SF,473,102,21.6,100,21.1,28,28,24,1,169,1.69,2,4,85.7
2014,Julius Thomas,6281,TE,13,DEN,338,60,17.8,51,15.1,7,13.7,6,0,48,0.94,1,0,85.7
2014,Pierre Garcon,4519,WR,16,WAS,543,99,18.2,77,14.2,20,26,17,1,153,1.99,0,5.6,85
2014,Marlon Brown,8179,WR,14,BLT,237,29,12.2,167,70.5,20,12,17,0,192,1.15,0,0,85
2014,Travis Kelce,7844,TE,16,KC,379,80,21.1,156,41.2,30,19.2,25,0,294,1.88,1,0,83.3
2014,De'Anthony Thomas,8759,HB,12,KC,98,30,30.6,55,56.1,12,21.8,10,0,103,1.87,0,0,83.3
2014,Andre Ellington,7968,HB,12,ARZ,239,62,25.9,24,10,6,25,5,1,50,2.08,0,16.7,83.3
2014,Daniel Fells,3309,TE,16,NYG,129,20,15.5,35,27.1,6,17.1,5,0,63,1.8,0,0,83.3
2014,Michael Campanaro,8852,WR,4,BLT,40,9,22.5,30,75,6,20,5,0,68,2.27,1,0,83.3
2014,Tim Wright,8392,TE,16,NE,251,32,12.7,163,64.9,24,14.7,20,1,209,1.28,2,4.8,83.3
2014,Santana Moss,786,WR,10,WAS,96,14,14.6,74,77.1,11,14.9,9,1,103,1.39,0,10,81.8
2014,Jarvis Landry,8698,WR,16,MIA,432,105,24.3,334,77.3,78,23.4,63,2,623,1.87,4,3.1,80.8
2014,A.J. Jenkins,7034,WR,9,KC,155,14,9,20,12.9,5,25,4,0,15,0.75,0,0,80
2014,Cordarrelle Patterson,7810,WR,15,MIN,362,58,16,53,14.6,10,18.9,8,0,108,2.04,1,0,80
2014,Riley Cooper,5682,WR,16,PHI,563,91,16.2,62,11,10,16.1,8,1,64,1.03,1,11.1,80
2014,Jarius Wright,7118,WR,16,MIN,361,60,16.6,85,23.5,10,11.8,8,1,130,1.53,0,11.1,80
2014,DeAndre Hopkins,7808,WR,16,HST,534,120,22.5,161,30.1,33,20.5,26,0,363,2.25,3,0,78.8
2014,Brandon Myers,5126,TE,14,TB,242,27,11.2,125,51.7,14,11.2,11,1,97,0.78,0,8.3,78.6
2014,Odell Beckham Jr.,8647,WR,12,NYG,474,129,27.2,98,20.7,27,27.6,21,0,312,3.18,3,0,77.8
2014,Brandin Cooks,8655,WR,10,NO,353,65,18.4,104,29.5,22,21.2,17,0,169,1.63,1,0,77.3
2014,Dexter McCluster,5561,HB,14,TEN,165,34,20.6,26,15.8,13,50,10,0,68,2.62,0,0,76.9
2014,Brandon LaFell,5602,WR,16,NE,533,114,21.4,89,16.7,13,14.6,10,1,120,1.35,0,9.1,76.9
2014,Miles Austin,3211,WR,12,CLV,313,67,21.4,78,24.9,13,16.7,10,0,132,1.69,1,0,76.9
2014,Ryan Griffin,7982,TE,14,HST,146,15,10.3,64,43.8,4,6.3,3,1,37,0.58,0,25,75
2014,Matt Forte,4358,HB,16,CHI,509,118,23.2,19,3.7,4,21.1,3,0,36,1.89,0,0,75
2014,Keenan Allen,7857,WR,14,SD,495,112,22.6,74,14.9,12,16.2,9,0,103,1.39,2,0,75
2014,Le'Veon Bell,7829,HB,16,PIT,493,97,19.7,77,15.6,20,26,15,1,88,1.14,1,6.3,75
2014,Giovani Bernard,7818,HB,13,CIN,219,54,24.7,20,9.1,8,40,6,0,93,4.65,2,0,75
2014,Kenny Britt,4953,WR,16,SL,465,81,17.4,51,11,8,15.7,6,1,68,1.33,0,14.3,75
