player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Jordan Hill,7868,DI,4,JAX,42,23,19,0,40.6,37.7,,57.1,,2,0,0,2,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Corey Lemonier,7869,ED,8,NYJ,135,88,36,11,70.1,65.3,77.6,68.4,55.1,7,2,0,5,1,5,0,0,6,1,2,2,16,8.0,2,12,0,0,0,100.0,0,0
Kayvon Webster,7871,CB,12,DEN,59,0,24,35,55.8,62.8,63.8,,53.8,0,0,0,0,0,3,0,1,1,0,6,3,46,15.3,8,16,0,0,0,75.7,1,0
Duron Harmon,7872,S,16,NE,508,1,145,362,74.3,62.0,58.1,59.7,74.9,0,0,0,0,0,26,1,5,3,1,5,4,50,12.5,13,23,0,1,1,68.8,0,0
Will Davis,7874,CB,2,BLT,54,0,14,40,70.1,63.4,22.5,,70.0,0,0,0,0,0,1,2,2,1,0,5,3,90,30.0,59,75,1,1,0,104.2,1,0
Brandon Williams,7875,DI,16,BLT,635,320,315,0,71.7,74.1,69.9,58.2,,16,1,1,14,1,35,14,1,31,0,0,0,0,,0,,0,0,0,0.0,1,0
Brandon Williams,7876,TE,1,SEA,1,1,0,0,60.0,,73.8,60.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,3,1
Zaviar Gooden,7879,LB,8,ARZ,40,5,23,12,49.8,56.1,69.8,53.2,51.5,0,0,0,0,0,1,2,0,0,0,1,1,3,3.0,2,3,1,0,0,118.8,0,0
Akeem Spence,7882,DI,16,TB,362,179,179,4,36.6,32.4,61.9,57.0,56.7,12,1,2,9,0,12,5,2,12,0,0,0,0,,0,,0,0,0,0.0,1,0
Alex Okafor,7885,ED,15,ARZ,231,179,37,15,68.2,53.7,78.2,75.2,32.3,29,4,1,24,0,5,1,0,6,1,5,5,56,11.2,30,28,0,0,0,113.3,0,0
Jelani Jenkins,7886,LB,9,MIA,371,35,114,222,31.2,52.7,26.0,62.5,29.1,2,0,1,1,0,22,6,14,14,0,31,27,388,14.4,313,51,2,0,1,140.3,2,0
Duke Williams,7887,S,8,IND,91,7,31,53,37.1,48.2,29.7,62.2,39.9,2,0,0,2,0,4,0,1,0,0,4,4,118,29.5,33,66,1,0,1,158.3,0,0
Shamarko Thomas,7893,S,3,PIT,6,0,1,5,62.4,60.0,60.3,,61.6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
B.W. Webb,7896,CB,14,NO,588,1,169,418,56.8,67.7,79.8,60.0,54.5,0,0,0,0,0,26,1,1,2,0,63,38,502,13.2,148,31,4,1,7,100.1,1,0
Gerald Hodges,7902,LB,14,SF,584,36,319,229,78.4,76.5,73.3,79.6,67.2,9,3,2,4,0,65,12,8,35,1,24,18,171,9.5,122,32,2,2,0,87.3,0,0
William Gholston,7908,ED,14,TB,586,314,269,3,58.0,62.4,74.4,53.0,60.4,18,3,4,11,0,32,13,3,29,1,0,0,0,,0,,0,0,0,0.0,2,0
Malliciah Goodman,7909,DI,3,ATL,40,22,18,0,50.6,52.0,69.6,53.5,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
John Simon,7911,ED,11,HST,516,196,209,111,72.9,67.2,74.8,70.7,63.7,26,4,6,16,2,33,7,4,23,1,11,11,112,10.2,57,34,0,0,0,109.1,0,0
Kyle Juszczyk,7912,FB,1,BLT,1,0,1,0,60.4,60.0,76.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Devin Taylor,7914,ED,16,DET,663,430,215,18,48.0,51.2,67.4,49.8,59.5,33,5,5,23,1,20,3,6,14,1,2,1,11,11.0,11,11,0,0,0,66.7,3,1
Denard Robinson,7917,HB,1,JAX,1,0,1,0,60.0,60.0,60.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Tharold Simon,7920,CB,7,ARZ,76,2,17,57,71.4,54.1,63.4,53.1,74.6,2,0,0,2,0,6,0,1,2,0,10,6,50,8.3,17,14,0,0,0,72.9,0,0
Montori Hughes,7921,DI,2,NYG,17,7,10,0,49.8,52.6,,54.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Lavar Edwards,7924,ED,10,IND,196,108,77,11,46.8,42.4,77.4,54.5,63.7,8,2,1,5,0,6,2,0,8,0,0,0,0,,0,,0,0,0,0.0,1,0
Jonathan Meeks,7925,S,13,BUF,86,4,38,44,30.4,62.1,51.6,54.2,29.9,0,0,0,0,0,4,0,2,1,0,3,2,19,9.5,3,10,1,0,1,123.6,0,0
Steve Williams,7927,CB,6,LA,218,1,50,167,58.5,58.1,75.4,56.2,58.3,0,0,0,0,0,18,0,1,1,0,29,17,194,11.4,65,26,0,0,1,78.8,0,0
Steven Means,7929,ED,6,PHI,36,22,14,0,68.5,60.5,73.0,66.8,60.0,1,1,0,0,0,2,0,0,2,1,0,0,0,,0,,0,0,0,0.0,0,0
A.J. Klein,7930,LB,13,CAR,350,16,156,178,46.9,56.9,52.9,64.1,45.9,2,1,0,1,0,21,6,6,10,2,26,20,253,12.7,77,49,1,0,1,119.6,3,1
Quinton Dial,7939,DI,14,SF,478,187,290,1,62.3,59.6,51.2,60.6,60.0,10,0,1,9,2,27,12,3,18,0,0,0,0,,0,,0,0,0,0.0,0,0
Micah Hyde,7941,CB,16,GB,817,33,269,515,62.8,73.4,70.1,57.7,58.2,7,1,2,4,0,38,7,5,15,0,67,46,502,10.9,206,32,5,3,5,96.7,1,0
Mike Gillislee,7946,HB,1,BUF,1,0,1,0,60.0,60.0,90.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Tourek Williams,7960,ED,13,SD,142,73,49,20,43.5,39.9,29.6,53.0,58.0,3,1,0,2,1,2,2,1,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Kenjon Barner,7963,HB,2,PHI,2,0,2,0,60.1,60.0,27.7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Cornelius Washington,7969,DI,15,CHI,364,246,117,1,54.9,47.2,76.2,65.7,61.0,29,2,3,24,1,10,5,0,7,0,0,0,0,,0,,0,0,0,0.0,3,0
Rex Burkhead,7971,HB,1,CIN,1,0,1,0,60.4,60.0,69.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Bacarri Rambo,7972,S,9,MIA,470,10,148,312,53.3,55.5,66.2,56.8,52.9,4,0,0,4,0,28,6,6,6,0,16,11,187,17.0,88,40,1,1,2,102.9,0,0
Nate Palmer,7974,LB,7,TEN,29,19,6,4,58.2,65.7,65.9,48.9,66.0,0,0,0,0,0,1,1,0,0,0,2,1,9,9.0,6,9,0,0,0,62.5,0,0
Chris Jones,7979,DI,13,SF,302,126,176,0,52.3,51.8,54.5,54.2,,5,0,2,3,0,17,4,2,14,0,0,0,0,,0,,0,0,0,0.0,0,0
Stacy McGee,7987,DI,9,OAK,221,108,113,0,78.8,69.6,75.9,80.0,,7,3,0,4,1,12,2,0,13,2,0,0,0,,0,,0,0,0,0.0,1,0
Vince Williams,7988,LB,11,PIT,268,28,107,133,62.7,72.5,68.2,63.9,51.6,7,2,2,3,0,29,8,3,16,0,21,19,177,9.3,92,24,1,0,0,117.7,0,0
Mike Catapano,7989,ED,11,NYJ,210,113,72,25,50.2,56.7,64.0,52.5,42.3,9,0,3,6,0,5,1,0,3,0,1,1,19,19.0,5,19,0,0,0,118.8,0,0
Michael Mauti,7995,ED,6,NO,58,13,30,15,58.8,62.2,72.0,78.8,39.7,1,1,0,0,0,5,0,0,3,1,2,2,44,22.0,15,43,1,0,0,158.3,0,0
Charles Johnson,7998,WR,1,MIN,1,0,1,0,60.7,60.0,85.7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Armonty Bryant,7999,ED,5,DET,104,85,18,1,54.9,51.0,72.6,60.9,60.0,6,4,0,2,0,1,0,0,4,1,0,0,0,,0,,0,0,0,0.0,2,1
Jordan Poyer,8000,S,6,CLV,354,4,147,203,59.7,78.4,86.2,53.0,53.9,0,0,0,0,0,28,6,1,4,0,18,14,180,12.9,96,34,1,0,2,126.9,2,1
Nick Williams,8006,DI,10,MIA,84,40,43,1,52.1,54.7,72.5,52.9,60.0,1,0,0,1,0,7,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
David Bass,8016,ED,13,TEN,224,127,78,19,61.6,68.5,81.3,60.8,47.2,9,0,1,8,0,10,1,1,7,0,6,6,50,8.3,22,13,0,0,0,101.4,1,0
David King,8022,DI,2,KC,9,5,4,0,60.6,62.4,,55.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Kemal Ishmael,8026,S,11,ATL,310,10,108,192,62.4,71.0,70.7,68.8,55.8,2,0,0,2,0,35,11,5,13,0,30,25,199,8.0,125,24,1,0,0,105.4,0,0
Daimion Stafford,8031,S,15,TEN,613,21,211,381,61.9,73.7,65.7,57.0,58.9,4,1,0,3,0,50,4,7,23,0,40,29,285,9.8,160,28,3,1,0,106.8,2,0
Marcus Cooper,8035,CB,14,ARZ,827,6,302,519,59.0,72.2,63.2,49.4,55.6,0,0,0,0,0,63,6,8,12,0,97,62,751,12.1,347,65,4,4,6,84.2,2,0
Damion Square,8042,DI,11,SD,362,188,174,0,64.2,70.0,32.6,53.4,75.2,8,3,1,4,0,6,4,4,8,0,0,0,0,,0,,0,0,0,0.0,2,0
Josh McNary,8073,LB,10,IND,178,20,76,82,33.3,48.3,74.6,61.3,33.4,0,0,0,0,0,11,2,2,4,1,9,7,91,13.0,63,27,1,0,0,145.8,1,0
Daren Bates,8077,LB,6,OAK,33,1,15,17,50.2,66.5,76.1,59.0,42.2,0,0,0,0,0,2,1,0,1,0,1,1,2,2.0,0,2,1,0,0,118.8,0,0
Ezekiel Ansah,8094,ED,13,DET,496,323,164,9,65.2,62.8,58.5,60.9,66.1,35,2,12,21,0,20,12,2,15,0,1,0,0,,0,,0,0,0,39.6,1,0
Rontez Miles,8102,S,16,NYJ,393,10,184,199,75.7,86.7,90.6,48.6,66.4,2,0,2,0,0,37,15,1,18,1,19,12,149,12.4,50,71,5,0,0,127.0,0,0
A.J. Bouye,8110,CB,15,HST,717,7,236,474,87.5,69.0,77.9,74.8,89.9,2,1,0,1,0,52,5,4,21,0,82,44,419,9.5,199,86,2,1,15,71.1,9,0
Jahleel Addae,8117,S,8,SD,510,13,191,306,79.5,73.7,74.0,48.1,80.3,2,0,0,2,0,42,7,5,17,0,23,16,191,11.9,81,24,0,1,3,76.5,1,0
Charles James II,8120,CB,12,IND,164,1,57,106,42.5,78.7,75.8,60.0,35.2,0,0,0,0,0,14,1,1,3,0,18,11,130,11.8,33,32,2,0,1,120.1,1,0
Josh Martin,8138,ED,6,NYJ,24,19,2,3,68.6,59.0,88.9,67.6,60.6,1,1,0,0,0,0,0,1,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Paul Worrilow,8141,LB,9,ATL,163,8,64,91,58.7,54.8,69.7,59.4,64.5,2,0,1,1,0,14,3,2,8,0,12,5,49,9.8,14,25,0,0,1,53.8,2,0
Marcus Burley,8142,CB,6,CLV,29,0,15,14,56.1,50.9,51.4,,59.2,0,0,0,0,0,5,0,0,0,0,4,2,54,27.0,7,37,0,0,1,95.8,0,0
Lerentee McCray,8159,ED,11,BUF,163,92,61,10,65.4,71.7,56.0,54.8,64.3,10,0,0,10,0,4,2,1,3,1,0,0,0,,0,,0,0,0,0.0,0,0
Abry Jones,8177,DI,15,JAX,462,201,260,1,80.9,77.6,70.6,66.8,65.8,13,1,0,12,1,29,8,1,27,0,1,1,6,6.0,0,6,0,0,0,91.7,0,0
T.J. Barnes,8184,DI,5,KC,64,30,34,0,45.2,55.0,65.9,50.7,57.6,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Benson Mayowa,8196,ED,13,DAL,382,245,131,6,62.4,70.9,71.5,60.9,61.0,17,7,2,8,0,14,2,1,16,1,1,1,9,9.0,9,9,0,0,0,104.2,5,2
Bradley McDougald,8220,S,16,TB,1012,15,390,607,67.4,73.1,51.3,62.7,62.9,3,0,0,3,2,83,8,14,22,0,42,23,373,16.2,124,59,1,2,7,72.8,2,0
Ray-Ray Armstrong,8271,LB,2,SF,69,9,14,46,69.7,69.5,80.7,49.0,70.6,0,0,0,0,0,7,1,0,6,0,5,3,5,1.7,6,8,0,1,0,25.0,0,0
Adam Thielen,8288,WR,1,MIN,1,0,1,0,60.0,60.0,84.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,2,0
Will Compton,8308,LB,15,WAS,937,81,362,494,53.7,51.7,61.5,49.9,57.8,10,0,2,8,1,79,21,13,33,2,58,46,415,9.0,286,31,2,1,5,100.8,2,0
Rashaan Melvin,8334,CB,14,IND,655,1,236,418,65.5,68.8,54.1,60.0,63.6,0,0,0,0,0,56,4,10,12,2,71,40,480,12.0,185,42,2,0,7,86.6,4,1
Demontre Hurst,8359,S,9,CHI,224,5,76,143,60.7,66.0,67.6,67.1,58.1,2,1,0,1,0,11,1,1,4,0,14,11,112,10.2,26,27,2,1,0,109.8,0,0
Tony Jefferson,8361,S,14,ARZ,931,49,358,524,73.9,90.9,84.0,67.8,59.5,10,2,2,6,0,79,14,5,35,2,44,24,171,7.1,71,26,2,0,5,78.9,2,0
Brandon Copeland,8378,LB,15,DET,135,36,77,22,62.0,65.5,55.5,50.6,70.6,2,0,0,2,0,8,2,2,3,1,1,1,4,4.0,5,4,0,0,0,83.3,1,1
Josh Johnson,8386,CB,5,JAX,134,15,19,100,70.7,64.7,58.8,61.3,70.5,3,1,0,2,0,5,2,2,2,0,10,4,43,10.8,25,21,0,0,2,53.3,0,0
Stefan Charles,8387,DI,12,DET,235,124,110,1,54.8,60.8,36.0,52.1,61.9,3,0,1,2,0,10,5,2,7,0,0,0,0,,0,,0,0,0,0.0,2,0
Jeff Heath,8396,S,12,DAL,242,4,35,203,67.3,56.2,78.4,54.8,67.5,0,0,0,0,0,17,0,1,3,0,11,9,108,12.0,30,26,0,1,1,69.7,0,0
Chris Banjo,8419,S,1,NO,2,0,1,1,60.3,60.0,73.2,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Zach Line,8420,FB,1,MIN,1,0,1,0,60.0,60.0,90.5,,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Steven Terrell,8450,S,11,SEA,384,0,166,218,65.9,75.2,47.6,,60.9,0,0,0,0,0,18,2,3,2,0,8,5,79,15.8,22,30,1,0,1,134.9,0,0
Darryl Morris,8456,CB,9,IND,359,8,102,249,66.7,72.5,68.8,73.3,63.7,4,0,2,2,0,30,2,4,6,0,40,28,351,12.5,175,43,1,1,5,94.9,1,0
Cody Davis,8458,S,15,LA,278,9,91,178,60.7,53.7,45.1,49.8,64.8,0,0,0,0,0,8,3,4,0,0,6,2,22,11.0,17,13,0,1,2,5.6,1,0
Jordan Dangerfield,8468,S,6,PIT,126,2,33,91,69.5,51.8,63.2,58.3,73.9,0,0,0,0,0,3,1,2,1,0,4,3,40,13.3,24,35,0,0,0,106.3,0,0
Brynden Trawick,8471,S,2,OAK,52,1,32,19,78.1,72.9,90.7,66.6,68.6,0,0,0,0,0,6,3,0,2,0,2,1,8,8.0,0,8,0,1,0,20.8,0,0
Sheldon Price,8479,CB,2,BLT,5,0,1,4,65.5,60.0,,,64.8,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,,0,0,0,39.6,0,0
Nickell Robey-Coleman,8483,CB,16,BUF,573,12,185,376,70.7,61.8,51.8,57.3,74.0,0,0,0,0,0,28,0,4,7,0,48,27,338,12.5,133,53,2,2,5,74.8,4,1
Wes Horton,8484,ED,11,CAR,332,194,127,11,57.9,48.0,76.3,59.6,67.2,15,2,2,11,0,6,3,0,5,2,0,0,0,,0,,0,0,0,0.0,1,0
LaRoy Reynolds,8500,LB,11,ATL,138,6,53,79,46.6,64.3,56.3,65.5,42.8,1,0,1,0,0,18,5,4,10,0,15,15,107,7.1,44,20,3,0,0,136.0,1,0
Terence Garvin,8515,LB,10,WAS,58,9,15,34,55.9,46.5,62.0,60.6,61.4,2,1,1,0,0,6,0,1,2,0,8,7,69,9.9,30,14,0,0,0,102.6,0,0
Marcus Cromartie,8525,S,3,SF,31,1,19,11,54.5,58.6,53.1,58.3,54.4,0,0,0,0,0,3,0,1,0,0,1,1,31,31.0,28,31,0,0,0,118.8,0,0
Mike Purcell,8530,DI,14,SF,280,98,181,1,55.5,59.6,41.5,44.0,59.5,2,0,0,2,0,21,4,4,16,1,0,0,0,,0,,0,0,0,0.0,0,0
Jadeveon Clowney,8636,ED,14,HST,735,479,255,1,75.6,85.0,65.7,71.3,48.9,49,6,11,32,3,40,4,4,36,1,1,1,5,5.0,10,5,0,0,0,87.5,9,4
Khalil Mack,8640,ED,16,OAK,950,544,363,43,92.3,86.3,66.6,91.7,81.7,96,11,11,74,1,48,6,8,44,4,4,3,40,13.3,16,26,0,1,0,66.7,4,1
Mike Evans,8642,WR,1,TB,1,0,0,1,60.0,,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,4,1
Justin Gilbert,8643,CB,3,PIT,12,0,2,10,57.1,60.0,27.7,,55.7,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0
Anthony Barr,8644,LB,16,MIN,1025,119,391,515,50.6,56.5,47.8,66.7,43.7,19,2,5,12,2,54,12,12,32,1,51,44,523,11.9,361,67,4,0,2,135.5,1,0
Odell Beckham Jr.,8647,WR,1,NYG,1,0,0,1,60.0,,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,1,0.0,7,1
Aaron Donald,8648,DI,16,LA,830,540,283,7,92.6,87.5,66.4,93.3,54.7,81,8,21,52,4,36,10,2,39,2,0,0,0,,0,,0,0,0,0.0,9,1
Ryan Shazier,8650,LB,13,PIT,773,122,263,388,65.6,64.5,42.7,71.6,60.3,20,4,4,12,0,69,15,21,42,3,62,49,566,11.6,376,73,2,3,5,95.3,3,2
C.J. Mosley,8652,LB,14,BLT,875,75,308,492,76.3,84.3,75.3,65.2,72.2,10,0,4,6,1,84,15,12,33,1,58,45,564,12.5,252,61,1,4,3,84.2,7,1
Calvin Pryor,8653,S,15,NYJ,814,50,309,455,50.5,67.8,60.8,51.7,46.5,8,0,0,8,1,47,11,11,18,1,41,30,354,11.8,158,42,0,0,4,99.0,5,1
Ha Ha Clinton-Dix,8656,S,16,GB,1029,36,364,629,67.6,89.5,90.9,46.9,58.3,2,1,0,1,0,65,10,3,12,1,28,19,203,10.7,57,23,1,5,2,61.2,2,0
Dee Ford,8658,ED,15,KC,799,452,283,64,63.7,61.1,70.8,67.0,62.6,53,11,7,35,0,20,4,2,26,1,7,4,54,13.5,41,33,1,0,0,121.4,6,2
Darqueze Dennard,8659,CB,15,CIN,330,8,88,234,59.8,64.2,85.4,59.6,58.3,2,0,1,1,0,33,2,2,11,0,38,33,381,11.5,140,53,1,0,1,117.2,0,0
Jason Verrett,8660,CB,4,SD,260,0,82,178,63.5,73.7,70.7,,61.1,0,0,0,0,0,13,1,1,2,0,21,13,218,16.8,84,63,2,1,2,108.8,3,1
Marcus Smith,8661,ED,16,PHI,220,135,84,1,51.3,58.8,45.3,52.4,60.0,11,2,1,8,0,6,4,3,7,0,0,0,0,,0,,0,0,0,0.0,2,1
Deone Bucannon,8662,LB,13,ARZ,819,75,314,430,61.4,41.7,58.6,54.3,77.1,7,0,1,6,1,71,18,16,39,0,48,40,298,7.5,224,30,0,0,3,92.5,1,0
Dominique Easley,8664,DI,16,LA,470,279,163,28,67.8,70.4,60.3,68.8,57.1,18,4,0,14,1,22,4,2,19,2,2,1,14,14.0,14,14,0,0,0,72.9,4,0
Jimmie Ward,8665,CB,11,SF,668,14,287,367,66.9,70.9,80.8,70.7,64.5,1,1,0,0,0,43,5,3,12,0,65,43,522,12.1,178,35,5,1,8,109.9,5,1
Bradley Roby,8666,CB,16,DEN,684,0,197,487,63.6,59.8,31.1,,63.1,0,0,0,0,0,38,2,12,11,1,69,38,492,12.9,153,37,3,2,7,80.1,5,1
Demarcus Lawrence,8669,ED,9,DAL,327,253,71,3,58.4,68.3,30.4,56.9,60.8,20,1,5,14,0,9,2,4,9,1,0,0,0,,0,,0,0,0,0.0,3,1
Ra'Shede Hageman,8672,DI,12,ATL,265,141,123,1,68.6,66.3,68.1,65.8,59.7,18,2,3,13,0,15,7,1,10,0,0,0,0,,0,,0,0,0,0.0,1,1
Austin Seferian-Jenkins,8673,TE,1,NYJ,1,0,1,0,60.4,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,2,1
Kyle Van Noy,8675,LB,14,NE,522,70,188,264,56.2,57.2,53.8,65.3,52.1,13,1,2,10,0,35,11,10,20,1,44,35,374,10.7,215,40,2,1,2,107.8,0,0
Lamarcus Joyner,8676,CB,14,LA,698,29,203,466,67.3,64.0,66.8,60.7,66.9,8,1,1,6,0,53,3,9,26,1,74,56,488,8.7,298,35,1,0,5,97.1,6,1
Stephon Tuitt,8681,DI,14,PIT,764,497,259,8,69.6,70.1,28.2,65.1,59.3,46,4,10,32,3,31,5,12,30,1,4,4,32,8.0,36,20,0,0,0,100.0,3,0
Trent Murphy,8682,ED,16,WAS,676,397,244,35,75.5,71.1,46.9,73.8,70.7,55,10,15,30,0,23,9,6,24,3,4,1,13,13.0,12,13,0,0,1,40.6,6,1
Timmy Jernigan,8683,DI,16,BLT,631,434,190,7,67.5,79.8,70.1,55.8,69.6,28,5,7,16,2,22,5,1,26,1,0,0,0,,0,,0,1,0,0.0,4,1
Jeremiah Attaochu,8685,ED,8,SD,178,128,40,10,53.1,52.5,52.5,55.0,64.4,13,2,3,8,0,6,0,0,5,0,1,1,16,16.0,9,16,0,0,0,118.8,0,0
Kony Ealy,8695,ED,16,CAR,624,379,223,22,64.7,50.3,39.9,65.9,70.6,31,5,3,23,3,20,9,7,21,2,3,3,36,12.0,40,21,0,1,0,77.1,1,0
Christian Kirksey,8706,LB,16,CLV,1111,79,493,539,67.5,79.9,85.2,69.9,49.9,17,3,4,10,0,111,24,8,63,0,70,53,501,9.5,293,37,4,0,4,114.0,4,1
Preston Brown,8708,LB,16,BUF,1066,92,458,516,60.2,60.9,73.7,62.6,56.9,18,2,3,13,0,83,34,10,46,1,52,42,417,9.9,341,26,1,0,1,106.5,0,0
Jay Bromley,8709,DI,15,NYG,247,149,92,6,51.5,57.8,53.1,48.2,61.4,6,1,0,5,0,7,1,1,6,0,0,0,0,,0,,0,0,0,0.0,1,1
Terrence Brooks,8714,S,2,PHI,4,0,1,3,87.3,60.0,78.2,,80.5,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,,0,1,0,0.0,0,0
Dexter McDougle,8715,CB,1,NYJ,6,0,5,1,51.1,60.0,74.4,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Will Sutton III,8717,DI,8,CHI,174,84,90,0,72.9,76.2,74.8,55.1,,3,0,0,3,1,10,5,1,7,0,0,0,0,,0,,0,0,0,0.0,0,0
Kareem Martin,8719,DI,7,ARZ,33,23,9,1,61.7,63.4,63.1,57.2,60.0,2,1,0,1,0,3,1,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Khyri Thornton,8720,DI,13,DET,305,162,143,0,45.5,45.9,74.3,55.9,60.0,8,1,1,6,0,12,2,0,7,0,0,0,0,,0,,0,0,0,0.0,2,1
Phillip Gaines,8722,CB,11,KC,449,0,144,305,45.3,76.7,51.4,,41.7,0,0,0,0,0,41,3,5,11,2,58,36,640,17.8,225,76,2,1,6,104.1,5,0
Will Clarke,8723,ED,16,CIN,374,252,117,5,50.9,55.3,44.6,48.4,60.3,14,4,2,8,2,12,3,3,12,0,2,2,14,7.0,14,7,0,0,0,95.8,0,0
Jaylen Watkins,8736,S,15,PHI,387,5,116,266,54.4,71.3,64.6,46.9,53.7,4,0,0,4,0,22,4,3,7,0,14,7,81,11.6,30,35,1,0,3,91.7,2,0
Bashaud Breeland,8737,CB,14,WAS,766,4,295,467,60.5,64.5,60.2,72.7,60.5,1,1,0,0,0,59,8,6,17,2,72,47,509,10.8,160,29,5,3,6,91.7,8,0
Justin Ellis,8742,DI,16,OAK,334,142,192,0,64.8,67.1,75.3,51.8,,3,0,0,3,0,18,3,0,16,0,0,0,0,,0,,0,0,0,0.0,0,0
Cassius Marsh,8743,ED,16,SEA,389,277,101,11,55.2,58.1,39.8,64.1,37.4,28,3,4,21,1,10,1,4,9,1,1,1,50,50.0,52,50,0,0,0,118.8,4,0
Ross Cockrell,8744,CB,16,PIT,1025,4,346,675,71.0,70.5,63.4,71.9,70.1,1,0,1,0,0,49,7,9,13,0,81,50,549,11.0,115,36,2,0,11,90.0,7,2
Maurice Alexander,8745,S,14,LA,920,36,328,556,76.3,62.6,55.4,61.6,79.8,5,1,0,4,1,39,8,9,11,0,16,11,131,11.9,35,32,0,2,1,53.9,1,0
DaQuan Jones,8747,DI,16,TEN,673,446,222,5,72.0,83.4,46.5,57.0,60.8,28,2,3,23,0,21,3,3,16,0,0,0,0,,0,,0,0,0,0.0,2,0
Aaron Colvin,8749,CB,10,JAX,292,20,81,191,68.6,51.0,82.6,57.9,71.2,4,1,0,3,0,18,4,3,10,0,28,20,122,6.1,94,17,0,0,0,79.8,0,0
Keith McGill,8751,S,9,OAK,150,0,60,90,43.2,57.7,40.0,,40.6,0,0,0,0,0,12,2,4,6,0,13,10,171,17.1,60,44,0,0,1,118.3,0,0
Anthony Hitchens,8754,LB,16,DAL,585,22,235,328,67.1,51.6,65.3,79.9,78.1,8,2,3,3,0,47,25,10,25,0,30,26,240,9.2,94,25,1,0,1,111.1,4,1
Carl Bradford,8756,LB,4,SF,33,4,19,10,25.9,28.3,45.9,68.0,28.7,1,0,1,0,0,2,1,1,2,0,2,2,31,15.5,8,24,0,0,0,118.8,0,0
Marqueston Huff,8757,S,2,BLT,33,0,25,8,53.3,65.4,90.2,,46.9,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
De'Anthony Thomas,8759,WR,2,KC,2,0,2,0,61.6,60.0,51.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Walt Aikens,8760,S,1,MIA,15,1,2,12,52.1,60.0,28.9,59.1,53.8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Pierre Desir,8762,S,2,SD,22,0,4,18,68.5,64.3,79.7,,67.5,0,0,0,0,0,3,0,0,1,0,4,2,15,7.5,2,10,1,0,2,99.0,0,0
Tre Boston,8763,S,15,CAR,840,15,249,576,68.3,66.5,63.1,80.9,65.4,6,2,2,2,0,46,2,9,15,0,27,12,178,14.8,88,28,0,2,4,35.7,0,0
Dontae Johnson,8764,CB,12,SF,101,3,32,66,57.6,51.5,76.8,53.1,60.1,0,0,0,0,0,8,1,0,4,0,14,7,117,16.7,60,59,0,0,2,78.6,0,0
