player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Devante Bond,10817,LB,10,TB,137,58,51,28,55.1,63.0,53.9,59.7,42.7,5,0,1,4,0,3,1,1,2,0,2,1,6,6.0,0,6,0,0,0,56.3,0,0
Jerell Adams,10818,TE,1,NYG,1,0,1,0,59.9,60.0,90.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,2,0
DeAndre Houston-Carson,10819,S,6,CHI,16,5,1,10,59.0,60.0,90.9,51.6,62.5,0,0,0,0,0,0,0,0,0,0,1,1,8,8.0,2,8,0,0,0,100.0,0,0
Anthony Brown,10823,CB,16,DAL,846,11,305,530,60.5,64.5,64.8,58.7,58.7,3,1,1,1,0,49,5,8,11,0,73,43,570,13.3,133,41,7,2,10,104.3,9,2
Josh Forrest,10824,LB,1,SEA,1,0,1,0,62.7,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Cory James,10828,LB,10,OAK,455,20,206,229,51.5,51.0,68.9,67.3,51.8,6,1,0,5,0,44,8,5,28,1,37,28,248,8.9,143,29,2,0,1,111.1,0,0
Blake Countess,10830,S,11,LA,165,3,46,116,54.7,45.4,57.1,55.7,62.7,0,0,0,0,0,13,1,5,4,0,9,8,155,19.4,49,50,0,1,0,79.2,2,0
Derek Watt,10832,FB,2,LAC,2,0,2,0,60.7,60.0,54.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Cody Core,10833,WR,1,CIN,1,1,0,0,60.0,,62.1,60.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Anthony Zettel,10836,ED,16,DET,753,427,305,21,70.7,75.8,54.9,60.6,60.9,43,7,5,31,0,28,5,6,24,1,3,1,1,1.0,0,1,1,0,0,81.9,2,0
Jordan Lucas,10838,S,5,MIA,26,0,14,12,68.9,63.0,90.0,,65.0,0,0,0,0,0,2,0,0,0,0,1,1,11,11.0,10,11,0,0,0,112.5,0,0
Harlan Miller,10839,S,4,ARZ,57,0,18,39,50.8,70.3,60.1,,48.0,0,0,0,0,0,3,1,0,1,0,3,3,45,15.0,15,20,0,0,0,118.8,0,0
Kamu Grugier-Hill,10842,LB,6,PHI,85,10,27,48,72.3,66.8,86.3,59.1,71.1,2,0,1,1,0,9,1,0,4,0,5,4,15,3.8,14,8,0,0,0,79.2,0,0
Maurice Canady,10843,CB,8,BLT,320,21,67,232,62.2,75.9,49.7,49.8,62.3,3,0,3,0,0,22,2,3,10,0,29,20,185,9.3,77,49,2,0,1,109.1,2,0
Kavon Frazier,10846,S,14,DAL,226,2,75,149,62.2,54.0,49.6,58.5,64.1,0,0,0,0,0,21,4,7,11,0,7,7,42,6.0,30,15,0,0,0,91.7,2,2
Elandon Roberts,10848,LB,15,NE,558,57,281,220,48.9,51.6,78.8,57.5,49.6,8,2,1,5,0,49,11,5,25,0,27,22,263,12.0,148,47,3,0,1,144.3,0,0
Kevon Seymour,10852,CB,14,CAR,317,11,100,206,44.8,40.5,44.4,49.2,46.8,1,0,1,0,0,18,1,3,3,0,28,16,267,16.7,119,70,1,0,3,101.3,2,0
Will Parks,10853,S,16,DEN,597,40,214,343,52.1,67.4,51.6,48.4,47.3,5,0,2,3,0,40,11,8,20,0,46,34,348,10.2,136,51,4,1,2,115.1,2,0
Aaron Wallace,10856,ED,2,TEN,18,12,6,0,34.4,41.7,,50.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Stephen Weatherly,10861,ED,8,MIN,90,55,31,4,47.6,52.4,82.3,55.3,45.2,5,0,0,5,0,3,1,0,1,0,1,1,25,25.0,25,25,0,0,0,118.8,0,0
Jalen Mills,10867,CB,15,PHI,931,1,281,649,65.5,69.9,62.7,60.0,63.6,1,0,1,0,0,56,8,9,23,0,104,62,651,10.5,270,63,9,3,10,94.7,8,1
Charone Peake,10875,WR,1,NYJ,1,0,0,1,60.0,,79.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jayron Kearse,10878,S,4,MIN,28,1,9,18,65.6,75.2,82.4,59.2,63.0,0,0,0,0,0,3,1,0,3,0,0,0,0,,0,,0,0,0,0.0,1,0
Clayton Fejedelem,10879,S,13,CIN,377,11,195,171,68.5,75.6,85.6,59.7,62.7,3,0,1,2,0,32,10,4,6,0,8,4,52,13.0,21,31,0,1,1,31.3,1,0
Tyler Matakevich,10880,LB,11,PIT,61,6,24,31,63.5,57.1,81.9,61.3,56.3,2,0,0,2,0,8,1,1,3,0,7,5,44,8.8,26,21,1,0,1,127.4,0,0
Scooby Wright III,10884,LB,3,ARZ,12,0,7,5,78.4,73.1,86.2,,64.5,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Joe Walker,10885,LB,7,PHI,97,4,49,44,38.8,50.5,49.3,77.8,34.6,1,0,1,0,0,6,4,1,3,0,7,4,87,21.8,27,31,0,0,0,101.5,0,0
Kalan Reed,10887,CB,2,TEN,8,0,3,5,59.6,60.0,,,58.7,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0
Mike Hilton,10898,CB,16,PIT,578,79,146,353,83.3,81.1,36.5,66.4,81.6,16,4,4,8,0,41,10,14,31,0,46,32,281,8.8,132,61,1,2,3,74.6,1,0
Jarrod Wilson,10902,S,13,JAX,53,1,24,28,66.0,58.7,66.9,,66.8,0,0,0,0,0,3,1,1,1,0,1,1,4,4.0,0,4,0,0,0,83.3,0,0
Briean Boddy-Calhoun,10903,CB,13,CLV,535,22,167,346,74.7,58.8,55.1,50.4,77.5,5,0,1,4,0,29,5,7,9,0,32,17,151,8.9,54,25,1,0,7,76.4,2,0
Stefan McClure,10912,S,4,WAS,24,2,11,11,67.3,56.1,83.4,58.5,72.2,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0
Chris Milton,10914,CB,5,IND,22,1,10,11,26.3,62.1,50.6,,25.2,0,0,0,0,0,4,0,0,0,0,4,4,103,25.8,11,52,1,0,0,158.3,1,0
Chester Rogers,10918,WR,1,IND,1,0,0,1,43.9,,24.8,,59.7,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,0,0,0.0,3,0
Alan Cross,10931,FB,1,TB,1,1,0,0,60.0,,27.4,,,,,,,,,,,,,,,,,,,,,,,0,0
Isaiah Johnson,10935,S,1,TB,1,0,0,1,60.0,,90.1,,,,,,,,,,,,,,,,,,,,,,,0,0
Channing Ward,10943,DI,1,TB,2,1,1,0,43.8,60.0,,59.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Matthias Farley,10953,S,16,IND,928,29,427,472,74.9,84.1,62.5,77.4,64.5,6,0,3,3,0,80,19,15,27,1,44,28,457,16.3,252,54,2,2,4,94.6,0,0
Bryson Albright,10962,ED,1,ARZ,4,1,3,0,57.8,60.0,24.3,58.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Trevor Williams,11004,CB,16,LAC,1004,0,382,622,79.1,70.7,67.4,,80.2,0,0,0,0,0,50,7,6,20,0,68,34,476,14.0,143,38,2,2,12,70.5,5,2
Kyle Peko,11027,DI,6,DEN,95,47,48,0,61.7,64.3,71.2,53.4,60.0,1,0,0,1,0,6,0,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Kalif Raymond,11028,WR,1,NYG,1,0,1,0,59.9,60.0,43.9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Eddie Yarbrough,11033,ED,16,BUF,462,238,216,8,63.4,68.5,76.1,54.7,59.0,18,1,8,9,2,24,7,2,20,0,1,0,0,,0,,0,0,0,39.6,1,0
Sharrod Neasman,11050,S,3,ATL,6,0,5,1,53.5,54.7,57.5,,60.0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Brian Poole,11052,CB,15,ATL,631,16,163,452,65.7,70.0,64.7,64.2,64.5,6,1,2,3,0,55,7,11,24,0,77,65,657,10.1,286,29,1,0,4,106.5,2,0
C.J. Smith,11080,CB,1,CLV,9,0,0,9,55.8,,27.0,,55.6,0,0,0,0,0,1,0,0,0,0,2,1,12,12.0,-1,12,0,0,0,68.8,0,0
Destiny Vaeao,11083,DI,11,PHI,231,143,87,1,43.2,45.9,56.1,55.9,60.3,6,0,0,6,1,9,2,1,6,0,0,0,0,,0,,0,0,0,0.0,3,0
Trevon Coley,11093,DI,15,CLV,656,360,282,14,58.8,65.0,51.1,51.0,55.9,12,2,1,9,2,25,14,3,17,0,1,1,2,2.0,5,2,0,0,0,79.2,0,0
Patrick Onwuasor,11100,LB,16,BLT,647,34,331,282,66.5,74.5,64.4,59.1,54.7,2,1,0,1,1,73,20,10,36,1,43,37,345,9.3,284,27,0,0,1,100.1,0,0
Michael Pierce,11101,DI,16,BLT,594,294,299,1,86.9,87.9,67.8,63.3,71.4,19,2,3,14,0,38,14,2,36,1,0,0,0,,0,,0,0,0,0.0,0,0
Alex Erickson,11107,WR,1,CIN,1,0,0,1,72.2,,80.9,,71.0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Darius Hillary,11110,CB,1,CLV,1,0,1,0,44.7,42.4,27.5,,,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Alex Redmond,11113,G,2,CIN,5,3,2,0,68.4,60.4,,58.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,2,1
Rodney Coe,11119,DI,1,DET,2,0,2,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Deon King,11124,LB,2,CLV,4,0,4,0,61.7,60.0,80.7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Charles Washington,11137,S,12,DET,96,2,29,65,60.9,64.4,66.7,69.7,57.9,1,1,0,0,0,6,1,2,1,0,5,5,87,17.4,53,21,0,0,0,118.8,0,0
Kentrell Brice,11142,S,6,GB,289,9,118,162,55.7,53.3,51.0,59.4,59.2,2,0,1,1,0,18,3,5,4,0,12,8,121,15.1,50,29,0,1,1,64.9,1,0
Reggie Gilbert,11147,ED,2,GB,85,44,41,0,65.7,56.3,72.4,62.9,68.2,8,1,2,5,0,1,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Josh Hawkins,11149,CB,15,GB,402,1,165,236,57.2,81.4,64.1,58.5,50.7,0,0,0,0,0,32,6,5,6,1,39,26,269,10.3,74,25,6,0,5,126.0,3,1
Brian Price,11157,DI,8,DAL,150,81,63,6,52.6,55.7,28.1,60.2,49.6,4,0,1,3,1,4,4,2,1,0,1,1,11,11.0,6,11,0,0,0,112.5,0,0
Joel Heath,11162,DI,13,HST,323,136,187,0,53.7,56.3,55.7,49.8,,5,1,0,4,0,16,4,2,11,0,0,0,0,,0,,0,0,0,0.0,0,0
Ufomba Kamalu,11164,ED,9,HST,185,110,74,1,58.6,60.8,76.8,55.1,60.0,9,2,2,5,0,4,1,0,5,0,0,0,0,,0,,0,0,0,0.0,0,0
Eric Lee,11165,ED,6,NE,282,154,106,22,50.0,48.3,44.2,51.2,59.6,13,4,1,8,1,7,5,3,7,0,2,1,17,17.0,3,17,0,1,0,39.6,0,0
Brennan Scarlett,11169,ED,11,HST,302,144,114,44,64.5,74.9,53.7,49.7,64.7,13,2,1,10,0,18,5,2,15,0,7,7,61,8.7,40,19,0,0,1,103.0,0,0
Terrance Smith,11181,LB,3,KC,66,6,27,33,67.9,55.7,34.3,51.7,75.0,0,0,0,0,0,5,2,3,2,0,2,1,1,1.0,0,1,0,1,0,16.7,0,0
Morgan Fox,11184,DI,16,LA,332,186,146,0,57.0,52.4,65.5,58.3,61.2,14,3,1,10,0,14,1,1,13,1,0,0,0,,0,,0,0,0,0.0,0,0
Nicholas Grigsby,11187,LB,1,NE,14,0,1,13,70.5,60.0,29.2,,67.5,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Mike Jordan,11189,CB,9,CLV,210,1,61,148,62.9,69.6,50.4,60.0,62.6,0,0,0,0,0,13,6,4,2,0,21,11,129,11.7,11,21,1,0,3,87.2,2,0
Cory Littleton,11190,LB,15,LA,277,18,112,147,57.2,50.5,55.7,77.4,57.6,4,1,2,1,2,20,8,5,14,1,21,14,208,14.9,159,44,1,1,0,94.9,0,0
James Burgess,11202,LB,14,CLV,646,107,276,263,48.6,58.5,60.6,53.9,41.4,13,3,3,7,2,58,12,11,32,1,41,37,411,11.1,293,40,0,0,1,108.4,0,0
Lafayette Pitts,11210,CB,5,BUF,41,0,25,16,48.5,56.9,90.8,,61.5,0,0,0,0,0,1,1,0,0,0,1,1,13,13.0,4,13,0,0,0,118.8,0,0
Jonathan Jones,11217,CB,14,NE,438,8,89,341,69.8,67.1,61.6,60.0,68.9,3,1,0,2,0,36,3,5,15,0,64,35,444,12.7,162,46,2,1,6,80.5,2,1
Cre'Von LeBlanc,11218,CB,8,CHI,212,8,71,133,73.9,71.5,70.5,59.7,73.0,2,1,0,1,0,14,2,0,7,1,16,10,125,12.5,50,33,0,0,2,86.7,0,0
Ken Crawley,11224,CB,13,NO,820,1,284,535,77.6,69.3,65.2,60.0,78.3,0,0,0,0,0,50,2,7,11,0,88,44,561,12.8,209,45,4,1,13,80.7,10,4
Trae Elston,11226,S,3,MIA,99,2,37,60,56.3,33.0,47.1,56.3,65.1,0,0,0,0,0,8,1,3,2,0,3,3,48,16.0,7,21,0,1,0,79.2,1,0
De'Vante Harris,11227,CB,6,NO,169,5,45,119,45.2,79.1,44.3,52.7,40.7,0,0,0,0,0,14,1,4,4,0,27,19,320,16.8,81,40,3,0,1,147.1,1,1
Tommylee Lewis,11231,WR,2,NO,2,0,1,1,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Mitchell Loewen,11232,DI,2,NO,7,3,4,0,52.4,57.1,,55.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Andrew Adams,11240,S,15,NYG,276,13,104,159,64.3,61.7,72.0,49.8,65.1,3,0,1,2,0,26,4,2,12,0,24,17,125,7.4,52,22,2,0,2,110.6,0,0
Dont'e Deayon,11242,CB,4,NYG,93,4,15,74,60.5,82.5,57.3,52.7,57.3,0,0,0,0,0,5,1,1,1,0,8,6,77,12.8,27,25,0,0,1,104.7,0,0
Michael Hunter,11243,CB,1,DEN,4,0,0,4,62.4,,27.9,,62.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Romeo Okwara,11250,ED,6,NYG,82,61,17,4,45.7,48.8,75.0,49.1,57.9,4,0,2,2,0,2,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Claude Pelon,11264,DI,1,NYJ,17,7,10,0,35.3,51.7,24.6,54.7,60.0,0,0,0,0,0,2,1,2,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Lawrence Thomas,11265,FB,4,NYJ,25,16,9,0,48.4,52.8,33.3,52.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Steve Longa,11285,ED,2,DET,14,1,7,6,27.0,44.6,85.0,60.0,29.0,0,0,0,0,0,1,0,0,0,0,3,2,33,16.5,2,21,0,0,0,103.5,0,0
Tyvis Powell,11291,CB,1,SF,17,0,4,13,45.9,60.0,84.9,,44.4,0,0,0,0,0,1,1,0,1,0,3,3,52,17.3,13,32,1,0,0,158.3,0,0
Elijhaa Penny,11300,HB,2,ARZ,2,0,2,0,63.6,60.0,65.7,,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Kevin Peterson,11302,CB,4,LA,98,0,47,51,90.5,78.9,72.3,,90.2,0,0,0,0,0,8,2,1,3,0,10,5,62,12.4,12,24,1,2,4,63.3,0,0
Pete Robertson,11317,LB,3,WAS,27,14,10,3,57.7,52.4,37.0,50.2,77.6,1,0,1,0,0,1,1,2,1,0,1,1,3,3.0,4,3,0,0,0,79.2,0,0
Tani Tupou,11318,DI,1,ATL,7,3,4,0,75.1,71.4,,56.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Roy Robertson-Harris,11341,DI,12,CHI,212,128,82,2,58.4,62.2,75.7,57.0,59.8,11,4,2,5,1,6,3,0,7,0,0,0,0,,0,,0,0,0,0.0,1,0
Marwin Evans,11343,S,10,GB,151,2,59,90,57.0,61.9,65.2,57.9,58.4,0,0,0,0,0,12,2,1,2,0,4,2,22,11.0,5,12,1,0,0,106.3,1,0
James Cowser,11351,ED,16,OAK,155,49,79,27,74.4,67.5,78.8,52.2,87.2,2,0,0,2,0,13,3,0,8,1,4,4,18,4.5,23,11,0,0,0,85.4,0,0
Antonio Hamilton,11353,CB,4,OAK,56,0,18,38,37.7,78.8,65.4,,29.8,0,0,0,0,0,9,0,1,2,0,7,6,112,18.7,27,62,1,0,0,158.3,1,0
Johnny Holton,11354,WR,1,OAK,1,0,1,0,60.7,60.0,51.7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,3,0
Darius Latham,11356,DI,3,OAK,56,26,30,0,69.1,59.2,27.8,74.2,60.0,3,0,2,1,0,3,1,1,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Tony McRae,11358,CB,5,CIN,17,0,10,7,61.5,73.8,80.5,,51.7,0,0,0,0,0,2,0,0,1,0,2,1,20,20.0,0,20,1,0,0,125.0,0,0
Branden Jackson,11394,ED,12,SEA,263,152,110,1,60.2,60.7,60.5,55.3,61.9,15,1,1,13,0,9,2,1,8,0,0,0,0,,0,,0,0,0,0.0,0,0
Jalen Richard,11395,HB,1,OAK,1,0,1,0,63.9,62.5,71.4,,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,2,0
Anthony Lanier II,11409,DI,11,WAS,339,232,105,2,53.0,38.0,46.8,67.3,63.9,17,5,4,8,6,7,2,2,9,1,0,0,0,,0,,0,0,0,0.0,2,0
Javien Elliott,11418,CB,10,TB,130,4,36,90,65.6,73.8,31.5,51.9,63.8,1,0,0,1,0,4,0,2,3,0,8,8,95,11.9,45,31,0,0,0,116.1,0,0
Lucas Patrick,11435,G,1,GB,1,0,1,0,61.9,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Myles Garrett,11756,ED,11,CLV,518,300,218,0,80.0,79.9,58.4,78.9,63.8,37,7,11,19,1,10,8,3,14,1,0,0,0,,0,,0,0,0,0.0,8,1
Solomon Thomas,11758,ED,14,SF,696,401,277,18,54.1,65.4,52.5,52.7,59.5,30,3,9,18,0,31,3,9,25,0,1,0,0,,0,,0,0,0,39.6,6,0
Corey Davis,11760,WR,1,TEN,2,0,0,2,60.6,,,,60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jamal Adams,11761,S,16,NYJ,1100,73,465,562,68.5,75.7,66.6,54.8,65.5,8,2,0,6,1,74,14,14,35,2,46,29,397,13.7,138,35,6,0,5,130.2,4,1
Marshon Lattimore,11766,CB,13,NO,751,0,266,485,86.1,71.3,84.7,,87.7,0,0,0,0,0,45,5,2,12,1,68,36,486,13.5,185,44,0,5,11,45.3,4,0
Haason Reddick,11768,ED,16,ARZ,444,218,105,121,54.0,65.5,83.8,53.2,60.1,16,2,5,9,0,23,7,2,13,2,13,13,118,9.1,73,20,0,0,0,104.5,4,2
Derek Barnett,11769,ED,15,PHI,424,316,100,8,67.8,75.5,64.6,66.5,70.6,37,6,10,21,0,13,3,2,17,1,1,1,21,21.0,8,21,0,0,0,118.8,6,2
Malik Hooker,11770,S,7,IND,410,5,156,249,65.3,59.6,71.4,65.7,66.5,1,0,0,1,0,20,1,3,2,0,8,4,84,21.0,20,53,3,3,1,87.5,1,0
Marlon Humphrey,11771,CB,16,BLT,597,0,195,402,73.9,57.4,64.3,,75.3,0,0,0,0,0,31,2,4,11,0,69,32,411,12.8,100,46,0,2,8,53.5,3,1
Jonathan Allen,11772,DI,5,WAS,159,112,47,0,78.2,70.5,55.6,72.3,60.0,16,3,3,10,0,7,0,1,8,0,0,0,0,,0,,0,0,0,0.0,0,0
Adoree' Jackson,11773,CB,16,TEN,1021,0,336,685,75.1,68.6,62.3,,75.3,0,0,0,0,0,68,2,9,16,3,109,63,635,10.1,223,57,5,0,16,89.8,7,2
Jarrad Davis,11776,LB,14,DET,828,62,357,409,52.8,67.4,42.5,75.2,40.7,11,2,3,6,0,72,22,19,41,1,56,46,476,10.3,303,64,2,1,2,106.5,5,1
Charles Harris,11777,ED,16,MIA,496,309,179,8,70.1,60.3,46.4,68.5,64.0,34,2,9,23,2,14,5,5,13,0,0,0,0,,0,,0,0,0,0.0,1,0
Gareon Conley,11779,CB,2,OAK,92,0,34,58,72.8,62.0,81.3,,73.5,0,0,0,0,0,5,1,0,0,0,5,4,35,8.8,1,14,0,0,1,95.8,0,0
Jabrill Peppers,11780,S,13,CLV,806,29,354,423,60.5,66.3,72.8,54.3,61.7,5,1,0,4,0,48,4,6,8,0,16,13,185,14.2,78,39,2,1,2,128.4,5,1
Takkarist McKinley,11781,ED,16,ATL,401,284,112,5,67.5,61.9,64.1,69.5,70.2,34,6,4,24,1,11,5,2,15,2,0,0,0,,0,,0,0,0,0.0,4,1
Tre'Davious White,11782,CB,16,BUF,1093,3,440,650,88.5,71.3,67.2,55.2,89.8,0,0,0,0,0,62,8,8,20,1,78,39,601,15.4,195,77,3,4,12,67.3,3,0
Taco Charlton,11783,ED,16,DAL,399,232,158,9,61.3,53.8,51.9,61.6,61.0,21,3,4,14,1,14,0,2,11,1,2,2,13,6.5,19,15,0,0,0,93.8,0,0
David Njoku,11784,TE,1,CLV,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,7,2
T.J. Watt,11785,ED,15,PIT,750,296,278,176,70.4,68.8,38.6,71.0,65.1,40,8,6,26,3,34,12,13,30,1,19,10,140,14.0,98,56,1,1,4,72.3,4,0
Reuben Foster,11786,LB,10,SF,553,39,235,279,81.2,80.9,70.8,65.0,72.8,8,0,4,4,0,61,13,10,37,0,32,24,190,7.9,100,24,0,0,1,89.3,0,0
Kevin King,11788,CB,9,GB,380,0,150,230,51.0,74.6,52.4,,47.4,0,0,0,0,0,20,6,6,8,0,44,26,385,14.8,136,47,2,0,5,102.9,2,1
Budda Baker,11791,S,16,ARZ,515,30,178,307,72.5,86.4,61.0,91.8,57.0,11,1,2,8,1,50,6,8,15,2,38,27,312,11.6,112,72,3,0,5,121.8,0,0
Marcus Maye,11794,S,16,NYJ,1063,21,441,601,59.5,71.1,69.4,49.8,53.7,2,0,1,1,0,68,11,11,15,0,18,13,196,15.1,88,40,3,2,0,107.6,3,0
Marcus Williams,11797,S,15,NO,958,7,337,614,88.3,86.0,85.6,50.4,89.3,1,0,0,1,0,63,10,5,6,0,13,5,77,15.4,15,38,0,4,1,19.2,1,0
Sidney Jones,11798,CB,1,PHI,29,0,9,20,50.7,53.4,76.6,,51.9,0,0,0,0,0,3,0,0,1,0,2,1,3,3.0,0,3,0,0,0,56.3,0,0
Quincy Wilson,11801,CB,7,IND,402,0,207,195,71.1,74.9,81.3,,68.3,0,0,0,0,0,21,2,1,11,0,35,20,346,17.3,79,46,1,1,3,88.5,3,1
Tyus Bowser,11802,ED,16,BLT,162,96,40,26,59.6,58.0,60.4,65.8,41.0,8,3,1,4,2,5,0,0,6,0,5,4,48,12.0,15,23,1,1,0,106.7,0,0
Ryan Anderson,11804,ED,14,WAS,194,82,99,13,58.9,63.7,72.5,50.0,83.8,4,0,3,1,0,8,4,0,6,0,2,2,-1,-0.5,2,0,0,0,0,79.2,2,0
Justin Evans,11805,S,13,TB,715,3,280,432,62.1,76.4,48.5,70.5,54.5,1,0,0,1,0,44,14,10,10,0,33,21,372,17.7,85,61,5,3,2,103.8,0,0
DeMarcus Walker,11806,ED,10,DEN,100,54,44,2,82.3,75.8,73.6,73.6,60.6,9,1,4,4,0,6,0,0,7,0,0,0,0,,0,,0,0,0,0.0,0,0
Teez Tabor,11808,CB,9,DET,190,10,39,141,61.5,75.7,52.4,48.9,60.0,3,0,1,2,0,11,2,2,1,0,17,10,93,9.3,43,19,1,0,1,93.5,0,0
Dalvin Tomlinson,11810,DI,16,NYG,588,276,299,13,81.0,82.7,73.9,58.9,67.3,13,1,0,12,1,34,15,1,26,0,0,0,0,,0,,0,0,0,0.0,0,0
Obi Melifonwu,11811,S,3,OAK,34,0,8,26,47.1,71.3,83.3,,41.8,0,0,0,0,0,4,1,0,2,0,5,3,81,27.0,31,64,1,0,0,143.8,0,0
Zach Cunningham,11812,LB,16,HST,812,94,310,408,66.6,73.3,76.3,58.0,62.1,11,1,1,9,1,60,21,7,44,1,43,32,293,9.2,177,31,3,0,2,115.7,2,0
Tanoh Kpassagnon,11814,ED,10,KC,158,82,65,11,53.0,47.9,68.7,58.1,58.0,5,2,0,3,0,9,1,1,7,0,0,0,0,,0,,0,0,0,0.0,1,0
Chidobe Awuzie,11815,CB,9,DAL,309,0,106,203,78.4,75.1,71.4,,78.9,0,0,0,0,0,21,2,1,8,1,29,19,133,7.0,63,14,3,1,5,95.9,3,0
Josh Jones,11816,S,15,GB,730,24,290,416,53.1,61.1,74.5,60.6,52.2,5,2,1,2,0,62,4,6,24,0,53,41,422,10.3,200,30,1,1,3,98.2,3,1
Larry Ogunjobi,11820,DI,14,CLV,300,139,154,7,79.4,85.0,78.1,63.3,57.8,12,1,3,8,0,18,12,0,16,0,0,0,0,,0,,0,0,0,0.0,2,0
Ahkello Witherspoon,11821,CB,12,SF,660,1,279,380,74.5,75.0,79.4,59.2,73.7,0,0,0,0,0,26,4,3,8,1,52,31,494,15.9,135,53,3,2,4,94.6,2,1
Dawuane Smoot,11823,ED,16,JAX,253,137,114,2,60.1,69.3,72.2,50.4,60.3,11,0,4,7,0,17,1,2,12,0,0,0,0,,0,,0,0,0,0.0,1,0
Jordan Willis,11828,ED,16,CIN,361,144,212,5,76.6,75.9,74.0,60.8,67.6,11,1,0,10,0,19,6,0,18,0,0,0,0,,0,,0,0,0,0.0,0,0
Chris Wormley,11829,DI,7,BLT,120,37,83,0,54.3,54.8,72.9,54.3,,5,0,1,4,0,5,1,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Duke Riley,11830,LB,11,ATL,224,10,110,104,55.7,61.2,31.9,52.8,52.5,0,0,0,0,0,16,7,8,10,0,14,13,138,10.6,107,34,1,0,0,131.5,0,0
Alex Anzalone,11831,LB,4,NO,158,14,62,82,61.4,64.0,66.9,62.3,60.3,2,1,0,1,0,12,3,2,9,0,11,9,120,13.3,84,53,2,0,1,151.7,1,0
Daeshon Hall,11832,ED,1,CAR,9,6,3,0,51.5,55.2,,62.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Tim Williams,11833,ED,8,BLT,125,68,50,7,63.8,59.8,76.4,60.7,67.4,8,0,2,6,0,5,2,1,4,0,0,0,0,,0,,0,0,0,0.0,0,0
