player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Rasheem Green,48731,ED,10,SEA,201,120,80,1,45.2,47.9,60.0,46.6,60.3,7,1,0,6,0,8,1,1,6,0,0,0,0,,0,,0,0,0,0.0,0,0
Taven Bryan,48753,ED,16,JAX,301,147,154,0,69.9,69.9,68.4,60.5,60.0,12,2,1,9,0,16,2,1,12,0,0,0,0,,0,,0,0,0,0.0,0,0
Bruce Hector,48759,DI,8,PHI,82,51,31,0,62.8,59.7,66.8,62.2,,5,1,0,4,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Deadrin Senat,48815,DI,15,ATL,370,201,169,0,67.1,59.9,59.0,68.7,72.1,10,0,2,8,0,18,9,2,13,0,0,0,0,,0,,0,0,0,0.0,1,0
Eli Ankou,48856,DI,2,JAX,48,16,32,0,63.3,61.4,70.4,61.3,,1,0,0,1,0,3,2,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Patrick Ricard,48862,FB,6,BLT,47,24,23,0,54.6,59.5,70.6,50.5,,1,0,1,0,0,3,1,0,1,0,0,0,0,,0,,0,0,0,0.0,1,0
RJ McIntosh,48873,DI,6,NYG,65,34,31,0,69.6,65.6,72.3,65.6,,3,0,1,2,0,4,1,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Poona Ford,48875,DI,11,SEA,231,125,106,0,90.3,91.5,76.0,61.7,61.4,8,0,2,6,0,17,2,0,13,0,0,0,0,,0,,0,0,0,0.0,0,0
Taylor Stallworth,48935,DI,14,NO,318,187,127,4,59.3,64.7,73.1,52.0,56.9,3,1,1,1,0,7,3,0,6,0,1,1,13,13.0,7,13,0,0,0,118.8,0,0
Justin Jones,48940,DI,15,LAC,300,188,109,3,48.8,47.2,59.1,61.1,58.7,11,1,0,10,0,13,1,1,5,0,0,0,0,,0,,0,0,0,0.0,3,1
Vita Vea,48956,DI,13,TB,493,255,233,5,74.3,70.6,61.1,75.4,58.6,26,3,1,22,0,21,5,2,17,0,0,0,0,,0,,0,0,0,0.0,3,0
Tim Settle,48966,DI,14,WAS,135,69,66,0,60.7,62.4,52.3,58.0,60.0,4,0,0,4,0,8,1,2,6,0,0,0,0,,0,,0,0,0,0.0,1,0
James Looney,48991,DI,3,GB,20,6,14,0,66.8,68.4,,52.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Justin Reid,49048,S,16,HST,906,11,303,592,75.2,71.9,84.1,62.9,74.7,3,0,1,2,0,67,4,5,12,1,36,25,446,17.8,168,71,4,3,5,113.9,1,0
Tre Flowers,49059,CB,15,SEA,903,1,322,580,62.9,90.4,51.1,59.1,56.5,0,0,0,0,0,61,7,10,15,3,74,46,708,15.4,240,75,4,0,6,111.8,6,1
Dallin Leavitt,49120,CB,1,OAK,1,0,0,1,60.4,,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Dymonte Thomas,49127,S,5,DEN,42,2,11,29,78.5,66.0,65.3,71.3,71.1,1,1,0,0,0,3,2,0,1,0,0,0,0,,0,,0,1,0,0.0,0,0
Jessie Bates III,49162,S,16,CIN,1114,0,449,665,79.9,75.6,75.8,,80.9,0,0,0,0,0,83,18,14,16,0,33,19,218,11.5,113,66,2,3,4,59.9,0,0
Ezekiel Turner,49167,LB,4,ARZ,18,1,14,3,45.2,47.6,91.1,60.0,61.0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Tarvarius Moore,49178,CB,10,SF,232,3,113,116,52.1,61.0,70.8,53.5,49.7,0,0,0,0,0,16,2,1,5,1,25,16,172,10.8,82,36,3,0,0,123.7,0,0
Jordan Whitehead,49196,S,14,TB,660,4,247,409,64.6,40.7,50.2,55.9,74.4,1,0,0,1,0,62,12,14,20,0,30,22,220,10.0,57,31,2,0,4,116.0,1,1
Ahmad Thomas,49204,LB,1,IND,15,1,10,4,41.9,42.1,75.0,60.0,62.5,0,0,0,0,0,2,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Ronnie Harrison,49206,S,14,JAX,328,9,145,174,61.1,49.8,72.6,69.4,68.9,2,1,0,1,0,26,5,3,12,0,16,12,93,7.8,36,20,0,1,0,62.8,3,0
Tony Brown,49255,CB,10,GB,290,0,114,176,48.8,57.7,73.2,,48.7,0,0,0,0,0,28,1,3,6,1,38,24,279,11.6,81,33,2,0,3,102.9,1,0
Marcus Allen,49263,S,2,PIT,18,1,5,12,62.4,57.3,42.6,59.0,65.1,0,0,0,0,0,1,1,0,1,0,3,2,13,6.5,8,13,0,0,0,75.7,0,0
Carlton Davis,49335,CB,13,TB,718,1,297,420,61.2,79.0,53.3,60.0,59.0,0,0,0,0,0,36,4,7,14,1,53,33,435,13.2,118,41,4,0,2,113.3,8,1
Kevin Toliver II,49348,CB,10,CHI,136,0,32,104,58.1,76.5,61.6,,54.8,0,0,0,0,0,15,0,1,6,0,21,12,149,12.4,13,42,0,0,1,79.3,1,0
Chandon Sullivan,49349,CB,4,PHI,89,0,42,47,33.3,47.0,28.7,,30.6,0,0,0,0,0,6,1,3,1,0,7,7,137,19.6,49,30,0,0,0,118.8,0,0
Jaire Alexander,49350,CB,13,GB,761,9,291,461,72.4,60.2,63.1,68.0,73.0,4,1,0,3,1,58,3,8,16,0,79,51,662,13.0,190,37,2,1,6,94.0,2,0
Greg Stroman,49354,CB,13,WAS,387,4,108,275,70.0,79.8,74.3,52.7,68.6,1,0,1,0,0,32,5,3,9,1,43,31,460,14.8,202,49,3,1,3,120.3,2,1
Isaac Yiadom,49355,CB,11,DEN,264,1,74,189,54.6,69.9,51.3,,55.6,0,0,0,0,0,15,1,3,4,0,34,22,259,11.8,61,44,3,1,1,104.9,3,0
Torry McTyer,49357,CB,13,MIA,347,1,121,225,52.0,66.9,43.6,58.8,48.2,0,0,0,0,0,22,4,5,5,0,27,22,373,17.0,113,54,2,0,0,143.4,3,0
Donte Jackson,49377,CB,16,CAR,895,2,325,568,65.0,50.7,48.4,81.0,67.2,3,1,0,2,0,69,8,15,26,1,73,52,675,13.0,227,66,3,4,4,90.8,7,2
Danny Johnson,49379,CB,6,WAS,68,0,18,50,42.7,29.2,46.8,,47.7,0,0,0,0,0,8,0,2,3,0,13,12,150,12.5,74,40,2,0,1,154.3,0,0
M.J. Stewart,49397,CB,8,TB,301,21,85,195,58.7,71.8,69.9,58.5,56.1,3,0,2,1,1,27,3,2,10,0,40,34,407,12.0,206,50,5,0,2,148.6,0,0
Keion Crossen,49454,CB,6,NE,39,0,6,33,52.2,60.5,61.8,,51.0,0,0,0,0,0,5,0,1,0,0,7,7,97,13.9,10,25,0,0,0,118.8,0,0
Darius Phillips,49507,CB,11,CIN,232,1,80,151,56.7,67.3,60.4,60.0,54.2,0,0,0,0,0,19,0,2,5,0,27,21,191,9.1,86,30,2,0,2,120.8,0,0
Taron Johnson,49511,CB,11,BUF,405,12,126,267,69.7,59.4,45.3,74.3,69.6,4,1,0,3,0,34,5,8,17,1,44,29,193,6.7,128,13,2,1,2,81.0,4,0
Denzel Ward,49558,CB,13,CLV,841,1,300,540,78.9,50.7,50.4,60.0,83.6,0,0,0,0,0,50,4,10,12,1,82,44,451,10.3,141,31,4,3,6,70.7,3,0
Matt Dickerson,49601,DI,3,TEN,28,15,13,0,61.1,64.6,71.2,53.2,,0,0,0,0,0,3,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Darius Leonard,49684,LB,15,IND,956,44,371,541,81.6,75.4,84.6,75.8,79.8,10,7,1,2,0,119,34,9,56,4,90,77,795,10.3,467,47,0,2,6,94.2,2,2
Genard Avery,49699,ED,16,CLV,684,366,188,130,54.8,72.9,77.0,69.1,28.2,42,5,8,29,1,33,2,2,22,1,30,23,276,12.0,142,28,1,0,2,115.4,4,0
Shaun Dion Hamilton,49706,LB,6,WAS,129,8,79,42,59.3,57.8,84.2,86.6,50.8,5,2,3,0,0,16,5,1,8,0,5,5,76,15.2,62,25,0,0,0,118.8,0,0
Chris Covington,49825,LB,1,DAL,1,0,1,0,73.4,61.5,77.9,,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Zaire Franklin,49834,LB,11,IND,176,8,83,85,51.2,66.7,81.5,64.4,41.2,0,0,0,0,0,14,7,1,7,0,16,14,164,11.7,130,31,0,0,1,109.4,0,0
James Crawford,49836,LB,6,GB,6,2,3,1,64.2,60.0,87.4,60.0,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Devante Downs,49842,LB,1,MIN,1,0,1,0,60.0,60.0,80.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
B.J. Hill,49894,DI,16,NYG,642,356,285,1,69.1,71.1,70.5,72.3,62.4,27,6,1,20,2,31,12,2,28,0,0,0,0,,0,,0,0,0,0.0,9,0
John Atkins,49918,DI,2,DET,40,20,20,0,62.3,52.4,68.4,74.9,,3,0,1,2,0,1,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Derrick Nnadi,49970,DI,16,KC,448,225,223,0,65.9,76.8,62.9,54.6,,12,0,0,12,1,24,12,2,17,0,0,0,0,,0,,0,0,0,0.0,5,0
Jamiyus Pittman,50036,DI,3,MIA,45,22,22,1,51.2,47.4,66.8,60.9,60.0,1,0,0,1,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Uchenna Nwosu,50084,ED,16,LAC,266,162,76,28,68.3,59.5,60.1,67.9,68.6,27,4,6,17,0,11,2,2,10,0,2,1,8,8.0,7,8,0,0,1,60.4,1,0
John Franklin-Myers,50088,ED,16,LA,301,231,68,2,63.8,57.6,75.1,63.6,60.7,27,2,4,21,0,3,2,0,5,1,0,0,0,,0,,0,0,0,0.0,1,0
Peter Kalambayi,50089,LB,6,HST,32,5,15,12,58.3,63.8,90.3,53.4,57.6,0,0,0,0,0,1,4,1,0,0,5,4,52,13.0,31,20,0,0,0,110.0,0,0
Josh Sweat,50120,ED,8,PHI,68,32,36,0,65.9,64.7,71.2,60.8,,1,0,1,0,0,1,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Lorenzo Carter,50126,ED,15,NYG,442,287,118,37,65.8,61.1,75.3,59.5,85.0,29,4,8,17,2,23,8,1,15,0,6,5,38,7.6,15,30,0,0,1,93.1,2,1
Jacob Martin,50152,ED,16,SEA,225,175,35,15,66.5,57.1,29.1,72.5,46.9,24,3,3,18,0,2,1,3,5,2,1,1,23,23.0,8,23,0,0,0,118.8,2,0
Olasunkanmi Adeniyi,50154,ED,1,PIT,9,5,4,0,77.7,69.8,70.5,62.2,,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Tashawn Bower,50170,ED,5,MIN,53,27,24,2,66.7,70.1,73.8,54.9,60.1,1,0,0,1,0,3,1,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Arden Key,50201,ED,16,OAK,644,350,270,24,54.0,56.1,29.2,56.4,50.6,31,1,10,20,0,22,6,10,15,0,5,4,49,12.3,48,23,0,0,0,107.5,5,2
Oren Burks,50203,LB,12,GB,126,10,50,66,44.2,47.9,70.0,51.7,46.4,1,1,0,0,0,13,1,2,3,0,10,8,83,10.4,55,21,0,0,0,101.3,0,0
Rashaan Evans,50213,LB,14,TEN,494,64,223,207,67.6,72.5,70.8,58.1,60.0,8,0,1,7,0,35,14,4,22,0,17,14,127,9.1,65,24,0,0,0,97.8,0,0
Sharif Finch,50221,ED,15,TEN,206,97,96,13,85.6,80.0,74.6,71.9,78.5,8,2,1,5,0,13,2,1,10,2,4,4,20,5.0,12,9,0,0,0,87.5,0,0
Marquis Haynes,50244,ED,4,CAR,46,32,12,2,48.4,42.3,83.6,56.2,60.7,1,0,0,1,0,1,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Jeff Holland,50287,ED,3,DEN,43,20,22,1,68.4,73.1,76.0,54.5,60.0,2,0,0,2,0,4,2,1,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Marcus Davenport,50291,ED,13,NO,416,265,138,13,71.8,77.0,80.8,63.6,65.5,28,5,8,15,0,12,5,1,15,1,0,0,0,,0,,0,0,0,0.0,3,0
Cornell Armstrong,50351,CB,6,MIA,84,0,34,50,44.4,49.9,69.2,,48.5,0,0,0,0,0,6,0,0,2,0,9,7,59,8.4,1,21,2,0,0,133.6,2,0
Anthony Averett,50365,CB,6,BLT,73,0,26,47,75.7,68.5,81.5,,75.3,0,0,0,0,0,3,2,0,0,0,6,2,23,11.5,11,18,0,0,1,45.8,0,0
Tre Herndon,50380,CB,4,JAX,86,1,34,51,49.7,57.4,83.5,59.0,48.6,0,0,0,0,0,6,0,0,1,0,8,6,73,12.2,20,36,1,0,0,142.2,2,1
Isaiah Oliver,50393,CB,11,ATL,240,1,56,183,70.0,66.2,77.6,58.7,69.6,0,0,0,0,0,17,2,1,3,0,31,19,216,11.4,66,27,3,1,5,101.0,1,0
Jeremy Reaves,50406,S,1,WAS,2,0,0,2,62.9,,,,61.8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Holton Hill,50414,CB,14,MIN,376,0,163,213,70.1,41.7,60.4,,75.9,0,0,0,0,0,29,5,2,6,0,31,16,183,11.4,30,40,1,1,3,67.0,2,0
Josh Jackson,50417,CB,16,GB,721,24,253,444,59.5,51.0,55.9,54.1,64.0,5,0,0,5,0,41,4,8,10,0,66,44,552,12.5,243,60,4,0,11,112.7,7,0
Jalen Davis,50431,CB,3,MIA,48,2,15,31,78.8,56.3,44.3,87.5,76.9,2,1,1,0,0,5,1,2,4,1,7,5,40,8.0,24,12,0,0,0,85.4,0,0
Natrell Jamerson,50440,CB,5,GB,81,0,25,56,47.3,28.3,29.9,,54.4,0,0,0,0,0,5,0,4,1,0,5,4,111,27.8,68,66,1,0,1,158.3,0,0
Kamrin Moore,50460,S,2,NYG,8,1,0,7,47.3,,,58.3,49.8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Grant Haley,50473,CB,10,NYG,429,16,136,277,69.3,65.4,70.2,46.8,70.5,4,0,0,4,0,28,4,4,8,0,33,25,297,11.9,193,79,4,0,2,142.3,0,0
Parry Nickerson,50511,CB,8,NYJ,213,9,55,149,45.8,70.5,71.0,56.0,44.0,1,0,0,1,0,16,3,2,7,0,32,25,277,11.1,119,31,2,0,1,123.6,3,1
Mike Ford,50535,CB,7,DET,316,0,86,230,49.0,84.4,71.2,,43.5,0,0,0,0,0,24,0,3,4,0,34,28,428,15.3,165,82,1,0,1,128.6,2,1
Avonte Maddox,50543,CB,10,PHI,541,2,137,402,63.3,68.8,65.3,70.6,60.7,1,1,0,0,0,30,2,5,3,1,33,18,218,12.1,45,28,1,2,2,59.9,0,0
Brandon Facyson,50564,CB,4,LAC,8,0,3,5,70.3,60.0,42.8,,70.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Cameron Malveaux,50587,ED,9,ARZ,174,89,85,0,55.9,57.3,76.6,57.2,,5,1,0,4,1,4,5,0,5,0,0,0,0,,0,,0,0,0,0.0,1,0
Justin Lawler,50592,LB,6,LA,33,4,11,18,66.1,56.7,85.2,57.0,69.7,0,0,0,0,0,4,0,0,1,0,5,4,15,3.8,24,9,0,0,0,79.2,0,0
Austin Calitro,50640,LB,11,SEA,282,8,133,141,29.2,50.6,54.7,71.5,28.3,2,1,0,1,0,32,6,6,18,0,32,25,287,11.5,201,25,2,0,0,124.9,1,0
Shaquem Griffin,50657,LB,3,SEA,50,3,14,33,39.9,54.3,53.3,55.0,40.2,0,0,0,0,0,3,2,1,1,0,5,4,81,20.3,73,29,1,0,0,158.3,0,0
Hardy Nickerson,50712,LB,16,CIN,538,38,230,270,46.3,57.5,52.2,48.1,42.8,2,0,0,2,0,46,9,9,20,1,42,38,406,10.7,219,45,3,0,1,130.8,0,0
Jason Cabinda,50714,LB,10,OAK,164,5,109,50,73.4,68.3,78.9,66.7,69.2,3,0,1,2,0,19,3,1,11,0,6,3,23,7.7,9,18,0,0,0,59.7,0,0
Josey Jewell,50720,LB,16,DEN,460,22,245,193,63.1,72.2,73.9,53.4,52.6,2,0,0,2,0,40,7,4,22,0,31,22,203,9.2,151,23,3,0,3,120.8,0,0
Jack Cichy,50787,LB,2,TB,6,1,3,2,65.4,60.0,84.3,59.1,63.9,0,0,0,0,0,1,0,0,0,0,1,1,7,7.0,0,7,0,0,0,95.8,0,0
Keishawn Bierria,50812,LB,6,DEN,18,1,12,5,83.3,73.7,53.7,62.9,63.8,0,0,0,0,0,2,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Xavier Woodson-Luster,50835,LB,1,CLV,1,0,1,0,60.0,60.0,74.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Micah Kiser,50879,LB,1,LA,1,0,1,0,60.0,60.0,90.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Malik Jefferson,50884,LB,3,CIN,11,2,8,1,55.6,57.8,71.4,55.8,60.0,0,0,0,0,0,2,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Roquan Smith,50892,LB,16,CHI,880,52,265,563,64.6,54.1,73.9,72.8,67.8,11,5,0,6,0,95,18,11,47,0,81,62,620,10.0,369,43,1,1,3,96.7,2,0
Andre Smith,50897,LB,1,CAR,11,0,7,4,54.9,50.8,29.3,,64.6,0,0,0,0,0,1,0,1,1,0,1,1,6,6.0,3,6,0,0,0,91.7,0,0
Tremaine Edmunds,50905,LB,15,BUF,927,51,391,485,57.4,55.7,56.8,71.0,55.4,13,2,5,6,2,90,26,18,38,2,79,66,612,9.3,374,29,2,2,5,96.8,2,0
Matthew Thomas,50942,LB,1,PIT,4,3,0,1,86.3,,48.2,54.9,70.2,0,0,0,0,0,1,0,0,1,0,1,1,8,8.0,2,8,0,0,0,100.0,0,0
Leighton Vander Esch,50950,LB,16,DAL,784,14,294,476,84.4,82.2,76.0,66.5,81.0,3,0,1,2,1,113,21,13,54,0,87,72,606,8.4,381,34,3,2,4,97.6,1,0
Ja'Whaun Bentley,50966,LB,3,NE,138,14,51,73,80.7,69.2,61.8,49.6,84.5,3,0,1,2,0,12,1,2,6,0,5,3,19,6.3,19,9,0,1,0,28.3,0,0
Frankie Luvu,51028,ED,14,NYJ,443,250,140,53,60.2,61.2,34.0,55.0,64.8,29,3,8,18,1,19,1,5,15,0,10,9,64,7.1,64,22,0,0,0,93.3,0,0
Kenny Young,51029,LB,16,BLT,371,57,151,163,55.1,57.9,64.0,70.1,47.2,15,3,4,8,0,40,4,7,26,1,25,20,162,8.1,152,21,1,0,0,107.0,0,0
Ben Niemann,51099,LB,6,KC,63,0,38,25,60.6,59.4,81.4,,60.9,0,0,0,0,0,8,2,0,4,0,3,3,49,16.3,30,24,0,0,0,118.8,0,0
A.J. Moore,51146,S,1,HST,1,0,0,1,60.0,,62.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Maurice Smith,51190,S,2,MIA,57,0,25,32,53.6,67.0,28.3,,51.5,0,0,0,0,0,3,0,3,0,0,3,2,32,16.0,20,19,0,0,0,102.1,0,0
Minkah Fitzpatrick,51206,CB,16,MIA,944,18,389,537,61.9,73.9,55.1,55.5,59.2,3,0,0,3,0,59,7,14,19,0,62,35,416,11.9,194,33,1,2,5,69.0,10,0
Joel Iyiegbuniwe,51221,LB,4,CHI,24,6,2,16,63.8,60.9,90.3,61.8,62.6,1,0,0,1,0,2,0,0,1,0,4,3,24,8.0,30,18,0,0,0,89.6,0,0
Fred Warner,51222,LB,16,SF,1060,76,425,559,64.1,63.2,57.4,53.0,67.7,7,0,2,5,0,90,19,16,48,1,69,47,477,10.1,291,54,1,0,6,92.5,4,0
Rashaan Gaulden,51241,S,11,CAR,143,2,56,85,68.8,61.2,75.5,57.6,68.4,0,0,0,0,0,10,3,2,3,0,2,2,11,5.5,7,8,1,0,1,129.2,0,0
Armani Watts,51264,S,5,KC,62,3,10,49,46.6,61.7,42.9,84.0,40.7,2,1,1,0,0,1,0,1,2,0,2,1,9,9.0,5,9,0,0,0,62.5,0,0
Tracy Walker,51266,S,16,DET,268,0,57,211,89.8,85.2,90.6,,83.9,0,0,0,0,0,14,2,0,4,1,6,2,18,9.0,9,17,0,1,0,2.8,0,0
Sean Chandler,51315,S,11,NYG,142,11,29,102,52.9,50.6,71.9,69.1,57.3,4,1,2,1,0,13,1,1,3,0,9,8,142,17.8,56,39,1,0,0,155.8,2,0
Terrell Edmunds,51334,S,16,PIT,967,29,325,613,63.7,57.9,71.2,57.1,65.2,7,1,2,4,0,58,9,8,19,0,35,24,266,11.1,113,71,1,1,3,88.5,3,0
Derwin James,51368,S,16,LAC,1027,68,372,587,88.3,78.7,62.3,86.0,89.7,19,4,2,13,1,79,19,14,40,0,58,41,291,7.1,267,21,2,3,6,71.8,5,0
Marcell Harris,51408,S,7,SF,358,15,170,173,40.7,40.7,33.8,42.3,49.2,2,0,0,2,0,21,5,8,14,0,15,11,90,8.2,45,43,2,0,0,127.8,2,2
Dorian O'Daniel,51487,LB,13,KC,303,19,52,232,60.3,39.5,47.9,66.4,65.2,4,0,1,3,0,21,5,6,12,0,31,26,216,8.3,146,18,0,0,1,95.7,1,0
Daniel Ross,51592,DI,13,DAL,250,134,114,2,65.3,76.8,30.0,54.2,61.9,10,1,6,3,0,9,6,4,8,1,0,0,0,,0,,0,0,0,0.0,3,0
Kenny Moore II,51596,CB,15,IND,911,50,348,513,71.0,78.4,61.2,62.9,68.0,9,2,0,7,1,69,9,11,34,1,88,64,520,8.1,330,34,2,3,6,80.7,3,1
Nicholas Morrow,51674,LB,14,OAK,416,28,160,228,50.9,46.5,36.9,67.3,53.2,6,1,2,3,0,27,5,8,15,1,36,29,357,12.3,313,66,1,0,3,117.2,0,0
Anthony Firkser,51837,TE,1,TEN,1,0,1,0,59.9,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Darious Williams,55724,CB,1,LA,4,0,1,3,64.1,60.0,,,63.6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Brandon Zylstra,66438,WR,1,MIN,1,0,1,0,60.0,60.0,26.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Zach Sieler,66917,DI,2,BLT,17,10,7,0,58.3,51.4,67.3,54.5,62.3,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Dennis Gardeck,66928,LB,1,ARZ,1,0,1,0,60.0,60.0,48.5,,,,,,,,,,,,,,,,,,,,,,,0,0
Tavierre Thomas,66931,CB,2,CLV,18,0,10,8,57.8,65.0,68.1,,54.2,0,0,0,0,0,1,1,1,0,0,2,2,25,12.5,15,18,0,0,0,118.8,0,0
Niles Scott,66935,DI,6,CIN,46,21,24,1,75.4,76.5,70.6,60.3,59.9,0,0,0,0,0,4,0,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0
